LevelId,CryLevel,DisplayName,Name,Matching_Name,Pos,Rotate
17,level_017,,SwitchRegionTrigger4_1_Tips,,"4509.731,2443.27,169.38629","0.7253744,0,0,0.68835455"
17,level_017,,SwitchRegionTrigger1_0,MHPlayerSpawnPoint1_0,"7256.8555,1160.4882,198.67119","-0.24192192,0,0,0.97029573"
17,level_017,,SwitchRegionTrigger2_7_Tips,,"434.25775,1361.4939,130.46611","0.93667215,0,0,0.35020745"
17,level_017,,SwitchRegionTrigger1_2_Tips,,"4965.6846,1080.426,204.36964","-0.17364828,0,0,0.98480773"
17,level_017,,SwitchRegionTrigger10_2,MHPlayerSpawnPoint10_2,"399.37091,1327.6554,128.48706","0.98325485,0,0,0.18223576"
17,level_017,,SwitchRegionTrigger7_8,MHPlayerSpawnPoint7_8,"5157.6807,6882.2505,489.71844","0.53730065,0,0,-0.84339076"
17,level_017,,SwitchRegionTrigger4_1,MHPlayerSpawnPoint4_1,"4995.8325,1103.3115,207.65012","0.043619242,0,0,0.99904823"
17,level_017,,SwitchRegionTrigger3_2_Tips,,"3641.645,2552.9431,200.30058","0.68835461,0,0,-0.72537434"
17,level_017,,SwitchRegionTrigger1_4,MHPlayerSpawnPoint1_4,"4509.6777,2450.5266,170.3441","0.99862951,0,0,-0.052335925"
17,level_017,,SwitchRegionTrigger0_1,MHPlayerSpawnPoint0_1,"5037.7061,1038.0701,203.18727","0.74314481,0,0,0.66913068"
17,level_017,,SwitchRegionTrigger5_6,MHPlayerSpawnPoint5_6,"6096.4634,3850.1843,149.35629","0.70090979,0,0,-0.71324992"
17,level_017,,SwitchRegionTrigger8_7,MHPlayerSpawnPoint8_7,"1157.9092,7356.811,233.74316","0.24192087,0,0,0.97029597"
17,level_017,,SwitchRegionTrigger1_0_Tips,,"5044.2827,1036.9983,203.67418","0.76040596,0,0,0.6494481"
17,level_017,,SwitchRegionTrigger2_1,MHPlayerSpawnPoint2_1,"4973.8906,1082.7467,203.80962","0.72537446,0,0,-0.68835449"
17,level_017,,SwitchRegionTrigger7_2,MHPlayerSpawnPoint7_2,"425.16528,1355.729,129.3091","0.55919272,0,0,0.82903773"
17,level_017,,SwitchRegionTrigger8_6,MHPlayerSpawnPoint8_6,"6146.189,3870.136,149.48305","-0.034900405,0,0,0.99939078"
17,level_017,,SwitchRegionTrigger2_1_Tips,,"410.7142,1295.8419,90.612862","0.64944798,0,0,0.76040602"
17,level_017,,SwitchRegionTrigger5_3_2_Tips,,"4194.2681,2974.0938,135.65196","0.68199909,0,0,-0.73135304"
17,level_017,,SwitchRegionTrigger2_3,MHPlayerSpawnPoint2_3,"3648.2778,2550.8228,200.57458","0.68835467,0,0,-0.72537434"
17,level_017,,SwitchRegionTrigger6_8_Tips,,"6147.4102,3882.886,150.15215","0.0087250331,0,0,0.99996191"
17,level_017,,SwitchRegionTrigger3_5_1,MHPlayerSpawnPoint3_5_1,"4206.0464,2932.8813,131.69348","0.99353409,-0.0086703924,0.00098786224,-0.11319845"
17,level_017,,SwitchRegionTrigger2_3_Tips,,"359.53336,1349.6632,108.48707","0.7253744,0,0,0.68835455"
17,level_017,,SwitchRegionTrigger2_7,MHPlayerSpawnPoint2_7,"1134.6249,7265.3481,233.46321","0.98162699,0,0,0.19081001"
17,level_017,,SwitchRegionTrigger5_4_2_Tips,,"4224.9937,2919.1108,133.26541","0.99965733,0,0,0.026177872"
17,level_017,,SwitchRegionTrigger4_5_2,MHPlayerSpawnPoint4_5_2,"4221.9287,2926.0371,133.26624","0.95102018,-0.0074800611,0.0044944687,0.30900565"
17,level_017,,SwitchRegionTrigger6_5,MHPlayerSpawnPoint6_5,"4246.9844,3006.6863,146.2854","0.48480907,0,0,0.87462002"
17,level_017,,SwitchRegionTrigger5_4_2,MHPlayerSpawnPoint5_4_2,"4479.1563,2517.4463,173.67651","-0.35020763,0,0,0.93667209"
17,level_017,,SwitchRegionTrigger8_7_Tips,,"5151.7437,6891.0811,489.81036","0.96363002,0,0,0.26723996"
17,level_017,,SwitchRegionTrigger5_3_1,MHPlayerSpawnPoint5_3_1,"3686.6597,2549.3152,199.84822","0.41469312,0,0,0.90996134"
17,level_017,,SwitchRegionTrigger8_6_Tips,,"5237.4917,6895.8198,489.81036","0.40673491,0,0,0.9135462"
17,level_017,,SwitchRegionTrigger4_5_2_Tips,,"4472.231,2520.2466,175.57323","0.74895638,0,0,-0.66261935"
17,level_017,,SwitchRegionTrigger3_5_2,MHPlayerSpawnPoint3_5_2,"4202.459,2976.5903,136.63016","0.78798103,-0.0079088816,-0.0036879764,-0.61563766"
18,level_018,,SwitchRegionTrigger1_0_1,MHPlayerSpawnPoint1_0_1,"984.98199,1033.7445,158","0.67559016,0,0,0.73727745"
18,level_018,,SwitchRegionTrigger0_1_1,MHPlayerSpawnPoint0_1_1,"1546.1997,1070.9694,171.35817","0.70710689,0,0,-0.70710665"
18,level_018,,SwitchRegionTrigger1_0_3,MHPlayerSpawnPoint1_0_3,"979.16553,1037.3125,158","0.03489941,0,0,0.99939084"
18,level_018,,SwitchRegionTrigger0_1_2,MHPlayerSpawnPoint0_1_2,"1703.1804,1024.2435,164.03583","0.99996191,0,0,-0.008726229"
18,level_018,,SwitchRegionTrigger1_0_2,MHPlayerSpawnPoint1_0_2,"980.22827,1029.7054,157.69072","1,0,0,8.1956379e-008"
18,level_018,,SwitchRegionTrigger0_1_3,MHPlayerSpawnPoint0_1_3,"1663.1879,1076.1809,165.39178","-3.039857e-007,0,0,1"
20,level_020,,SwitchRegionTrigger4_3,MHPlayerSpawnPoint4_3,"3050.0044,889.90747,119.0066","0.13052616,0,0,0.99144489"
20,level_020,,SwitchRegionTrigger3_2,MHPlayerSpawnPoint3_2,"1045.3785,928.18353,69.990891","0.95630467,0,0,0.2923719"
20,level_020,,SwitchRegionTrigger4_3_Tips,,"2143.7937,1571.4591,133.30672","0.97029567,0,0,0.24192207"
20,level_020,,SwitchRegionTrigger1_2,MHPlayerSpawnPoint1_2,"1017.1718,902.25458,69.393829","0.95630467,0,0,0.2923719"
20,level_020,,SwitchRegionTrigger1_3,MHPlayerSpawnPoint1_3,"3076.8472,826.17151,117.84016","0.98901588,0,0,-0.14780931"
20,level_020,,SwitchRegionTrigger3_4,MHPlayerSpawnPoint3_4,"2138.5142,1578.1848,131.60504","0.97029573,0,0,0.24192183"
20,level_020,,SwitchRegionTrigger0_1,MHPlayerSpawnPoint0_1,"2091.8506,658.1413,113.61534","0.99965733,0,0,-0.026176713"
20,level_020,,SwitchRegionTrigger3_2_Tips,,"3032.0979,860.95148,119.0775","0.71933973,0,0,0.6946584"
20,level_020,,SwitchRegionTrigger3_4_Tips,,"3047.8718,896.60657,120.4543","0.99026811,0,0,0.13917303"
20,level_020,,SwitchRegionTrigger2_1,MHPlayerSpawnPoint2_1,"2073.9189,673.41998,113.15035","0.7009095,0,0,-0.71325022"
20,level_020,,SwitchRegionTrigger1_3_Tips,,"2078.2202,702.60645,113.20166","0.82412624,0,0,-0.56640619"
20,level_020,,SwitchRegionTrigger2_1_Tips,,"1016.1221,895.15662,71.100494","0.069756448,0,0,0.99756408"
20,level_020,,SwitchRegionTrigger3_1,MHPlayerSpawnPoint3_1,"2081.6311,694.32507,113.20166","-0.13917379,0,0,0.99026799"
20,level_020,,SwitchRegionTrigger4_2,MHPlayerSpawnPoint4_2,"1041.7058,967.4964,69.82959","0.46947128,0,0,0.88294774"
20,level_020,,SwitchRegionTrigger2_4,MHPlayerSpawnPoint2_4,"2106.4092,1573.2528,133.3067","0.6494481,0,0,-0.7604059"
20,level_020,,SwitchRegionTrigger3_1_Tips,,"3078.0125,818.87396,119.98215","-4.3711388e-008,0,-0,-1"
20,level_020,,SwitchRegionTrigger4_2_Tips,,"2099.1929,1569.0076,136.4063","0.84339142,0,0,-0.53729963"
20,level_020,,SwitchRegionTrigger2_3,MHPlayerSpawnPoint2_3,"3040.0554,860.86755,117.8692","0.6156615,0,0,-0.78801072"
20,level_020,,SwitchRegionTrigger1_0,MHPlayerSpawnPoint1_0,"2278.0591,345.44452,150.93936","0.0087264422,0,0,0.99996191"
20,level_020,,SwitchRegionTrigger1_0_Tips,,"2097.9817,651.24487,115.75311","0.93041748,0,0,0.36650151"
20,level_020,,SwitchRegionTrigger1_2_Tips,,"2065.9651,675.09772,114.18254","0.6494481,0,0,-0.76040596"
20,level_020,,SwitchRegionTrigger0_1_Tips,,"2278.979,353.30966,152.16434","1,0,0,0"
20,level_020,,SwitchRegionTrigger2_4_Tips,,"1046.4076,972.86035,69.393852","0.23344514,0,0,0.97236997"
20,level_020,,SwitchRegionTrigger2_3_Tips,,"1055.9487,926.92975,70.841537","0.81915188,0,0,0.57357663"
20,level_020_all,,SwitchRegionTrigger4_3,MHPlayerSpawnPoint4_3,"3050.0044,889.90747,119.0066","0.13052616,0,0,0.99144489"
20,level_020_all,,SwitchRegionTrigger7_6_Tips,,"443.75873,2068.6045,71.0784","0.809017,0,0,0.58778524"
20,level_020_all,,SwitchRegionTrigger3_5_Tips,,"3076.8574,892.73096,119.14624","0.98480773,0,0,-0.17364837"
20,level_020_all,,SwitchRegionTrigger3_2,MHPlayerSpawnPoint3_2,"1052.2239,928.20013,69.990891","0.95630467,0,0,0.2923719"
20,level_020_all,,SwitchRegionTrigger5_3_Tips,,"3280.1162,1711.3774,53.469398","0.99691731,0,0,0.078459099"
20,level_020_all,,SwitchRegionTrigger8_5_Tips,,"2922.8193,3792.165,100.25215","0.57357693,0,0,-0.8191517"
20,level_020_all,,SwitchRegionTrigger5_8,MHPlayerSpawnPoint5_8,"2911.0256,3792.6636,100.04843","0.82412601,0,0,0.56640649"
20,level_020_all,,SwitchRegionTrigger4_3_Tips,,"2143.7937,1571.4591,133.30672","0.97029567,0,0,0.24192207"
20,level_020_all,,SwitchRegionTrigger7_2,MHPlayerSpawnPoint7_2,"998.49805,937.34412,69.776871","-0.49242383,0,0,0.87035555"
20,level_020_all,,SwitchRegionTrigger1_2,MHPlayerSpawnPoint1_2,"1017.1718,902.25458,69.393829","0.95630467,0,0,0.2923719"
20,level_020_all,,SwitchRegionTrigger1_3,MHPlayerSpawnPoint1_3,"3076.9121,826.26367,117.91003","0.98901588,0,0,-0.14780931"
20,level_020_all,,SwitchRegionTrigger3_4,MHPlayerSpawnPoint3_4,"2138.5142,1578.1848,131.60504","0.97029573,0,0,0.24192183"
20,level_020_all,,SwitchRegionTrigger0_1,MHPlayerSpawnPoint0_1,"2091.8506,658.1413,113.61534","0.99965733,0,0,-0.026176713"
20,level_020_all,,SwitchRegionTrigger7_2_Tips,,"308.58191,2053.0894,72.550842","0.97029585,0,0,-0.24192137"
20,level_020_all,,SwitchRegionTrigger3_2_Tips,,"3032.0979,860.95148,119.0775","0.71933973,0,0,0.6946584"
20,level_020_all,,SwitchRegionTrigger8_6,MHPlayerSpawnPoint8_6,"2010.9225,2579.8582,202.94798","0.13917299,0,0,0.99026811"
20,level_020_all,,SwitchRegionTrigger8_5,MHPlayerSpawnPoint8_5,"3230.2664,1782.3994,52.149834","0.51503825,0,0,-0.85716718"
20,level_020_all,,SwitchRegionTrigger3_4_Tips,,"3047.8718,896.60657,120.4543","0.99026811,0,0,0.13917303"
20,level_020_all,,SwitchRegionTrigger8_6_Tips,,"2835.175,3807.199,101.78091","0.72537488,0,0,-0.68835402"
20,level_020_all,,SwitchRegionTrigger4_6,MHPlayerSpawnPoint4_6,"2011.1882,2488.7793,202.94859","0.96363056,0,0,-0.26723802"
20,level_020_all,,SwitchRegionTrigger2_7,MHPlayerSpawnPoint2_7,"311.92047,2061.5237,71.201828","0.99619472,0,0,-0.087155789"
20,level_020_all,,SwitchRegionTrigger6_4,MHPlayerSpawnPoint6_4,"2137.9602,1633.2771,131.20357","-0.42261848,0,0,0.9063077"
20,level_020_all,,SwitchRegionTrigger5_8_Tips,,"3215.0442,1785.377,53.061699","0.70710677,0,0,0.70710677"
20,level_020_all,,SwitchRegionTrigger4_6_Tips,,"2129.8765,1639.4586,133.12114","-0.45399034,0,0,0.89100659"
20,level_020_all,,SwitchRegionTrigger2_1,MHPlayerSpawnPoint2_1,"2073.9189,673.41998,113.15035","0.7009095,0,0,-0.71325022"
20,level_020_all,,SwitchRegionTrigger1_3_Tips,,"2078.2202,702.60645,113.20166","0.82412624,0,0,-0.56640619"
20,level_020_all,,SwitchRegionTrigger2_1_Tips,,"1016.1221,895.15662,71.100494","0.069756448,0,0,0.99756408"
20,level_020_all,,SwitchRegionTrigger3_1,MHPlayerSpawnPoint3_1,"2081.6311,694.32507,113.20166","-0.13917379,0,0,0.99026799"
20,level_020_all,,SwitchRegionTrigger4_2,MHPlayerSpawnPoint4_2,"1041.7058,967.4964,69.82959","0.46947128,0,0,0.88294774"
20,level_020_all,,SwitchRegionTrigger6_4_Tips,,"2008.4788,2480.3894,203.93303","0.15643451,0,0,0.9876883"
20,level_020_all,,SwitchRegionTrigger2_4,MHPlayerSpawnPoint2_4,"2106.4092,1573.2528,133.3067","0.6494481,0,0,-0.7604059"
20,level_020_all,,SwitchRegionTrigger3_5,MHPlayerSpawnPoint3_5,"3278.6804,1725.0983,52.149834","0.99756402,0,0,0.069756694"
20,level_020_all,,SwitchRegionTrigger6_8_Tips,,"2016.0227,2590.3459,203.93907","0.28401536,0,0,0.95881969"
20,level_020_all,,SwitchRegionTrigger7_6,MHPlayerSpawnPoint7_6,"1993.1301,2516.3945,202.70287","0.60876155,0,0,-0.79335332"
20,level_020_all,,SwitchRegionTrigger3_1_Tips,,"3078.0125,818.87396,119.98215","-4.3711388e-008,0,-0,-1"
20,level_020_all,,SwitchRegionTrigger4_2_Tips,,"2099.1929,1569.0076,136.4063","0.84339142,0,0,-0.53729963"
20,level_020_all,,SwitchRegionTrigger6_8,MHPlayerSpawnPoint6_8,"2844.1575,3807.8035,100.28","0.66262019,0,0,-0.74895561"
20,level_020_all,,SwitchRegionTrigger2_3,MHPlayerSpawnPoint2_3,"3038.8813,860.66388,117.62984","0.6156615,0,0,-0.78801072"
20,level_020_all,,SwitchRegionTrigger1_0,MHPlayerSpawnPoint1_0,"2278.0591,345.44452,150.93936","0.0087264422,0,0,0.99996191"
20,level_020_all,,SwitchRegionTrigger2_7_Tips,,"990.73511,940.43854,71.482399","0.8829475,0,0,0.46947172"
20,level_020_all,,SwitchRegionTrigger1_0_Tips,,"2097.9817,651.24487,115.75311","0.93041748,0,0,0.36650151"
20,level_020_all,,SwitchRegionTrigger1_2_Tips,,"2065.9651,675.09772,114.18254","0.6494481,0,0,-0.76040596"
20,level_020_all,,SwitchRegionTrigger5_3,MHPlayerSpawnPoint5_3,"3075.9075,887.06805,117.5","0.13052616,0,0,0.99144489"
20,level_020_all,,SwitchRegionTrigger6_7_Tips,,"1981.1436,2515.1453,203.9391","0.73727733,0,0,0.67559016"
20,level_020_all,,SwitchRegionTrigger0_1_Tips,,"2278.979,353.30966,152.16434","1,0,0,0"
20,level_020_all,,SwitchRegionTrigger6_7,MHPlayerSpawnPoint6_7,"431.01605,2073.9224,69.369537","0.84804803,0,0,0.52991939"
20,level_020_all,,SwitchRegionTrigger2_4_Tips,,"1046.4076,972.86035,69.393852","0.23344514,0,0,0.97236997"
20,level_020_all,,SwitchRegionTrigger2_3_Tips,,"1058.3115,925.03467,70.841499","0.9304176,0,0,0.36650121"
21,level_021,,SwitchRegionTrigger5-6_Tips,,"3859.1555,4568.4326,4.5182738","0.71933979,0,0,0.6946584"
21,level_021,,SwitchRegionTrigger7-5_Tips,,"3446.5945,6848.436,147.26253","0.20791185,0,0,0.97814757"
21,level_021,,SwitchRegionTrigger7-8_Tips,,"3504.7344,6914.1279,149.96216","0.62251449,0,0,-0.78260827"
21,level_021,,SwitchRegionTrigger1-C_Tips,,"3403.8147,2064.8313,35.000023","-0.061048321,0,0,0.99813479"
21,level_021,,SwitchRegionTrigger2-8_Tips,,"6611.9448,1822.2272,32.021866","0.88701087,0,0,0.46174854"
21,level_021,,SwitchRegionTrigger8-7_Tips,,"6528.1582,6358.3052,55.34079","0.97814769,0,0,0.20791142"
21,level_021,,SwitchRegionTrigger3-1,MHPlayerSpawnPoint3-1,"3370.9043,2097.4878,35.145737","-0.15643451,0,0,0.9876883"
21,level_021,,SwitchRegionTrigger4-7,MHPlayerSpawnPoint4-7,"3470.9863,6882.9272,149.78043","0.86162913,0,0,0.50753844"
21,level_021,,SwitchRegionTrigger5-7,MHPlayerSpawnPoint5-7,"3453.0178,6866.4507,149.58784","0.9925462,0,0,-0.12186915"
21,level_021,,SwitchRegionTrigger7-6,MHPlayerSpawnPoint7-6,"1246.8308,5577.916,97.227531","-0.45399073,0,0,0.89100641"
21,level_021,,SwitchRegionTrigger7-4,MHPlayerSpawnPoint7-4,"5844.1206,4471.1123,51.497231","-0.24192192,0,0,0.97029573"
21,level_021,,SwitchRegionTrigger2-1,MHPlayerSpawnPoint2-1,"3398.3857,2091.7732,35.289238","0.38268322,0,0,0.92387962"
21,level_021,,SwitchRegionTrigger5-3_Tips,,"3887.2417,4540.9351,4.8860512","0.043619446,0,0,0.99904823"
21,level_021,,SwitchRegionTrigger1-C,MHPlayerSpawnPoint1-C,"921.16614,833.45313,97.708755","0.32556844,0,0,0.94551849"
21,level_021,,SwitchRegionTrigger3-2,MHPlayerSpawnPoint3-2,"6540.5845,1839.5155,32.379971","0.69465834,0,0,-0.71933985"
21,level_021,,SwitchRegionTrigger6-1,MHPlayerSpawnPoint6-1,"3345.6223,2081.5098,34.492607","0.59482288,0,0,-0.80385685"
21,level_021,,SwitchRegionTriggerC-1_Tips,,"931.74347,844.08911,98.718742","0.94551855,0,0,-0.32556817"
21,level_021,,SwitchRegionTrigger4-7_Tips,MHPlayerSpawnPoint4-7,"3470.9863,6882.9272,149.78043","0.86162913,0,0,0.50753844"
21,level_021,,SwitchRegionTrigger4-5_Tips,,"5821.4297,4445.4175,50.987259","0.47715861,0,0,0.8788172"
21,level_021,,SwitchRegionTrigger5-3,MHPlayerSpawnPoint5-3,"4439.5293,2667.5278,58.347191","-0.078459211,0,0,0.99691731"
21,level_021,,SwitchRegionTrigger2-4_Tips,,"6612.1133,1873.3949,33.047321","0.99996191,0,0,-0.0087264879"
21,level_021,,SwitchRegionTrigger1-3,MHPlayerSpawnPoint1-3,"4403.4556,2613.3794,58.286964","0.88701093,0,0,-0.46174851"
21,level_021,,SwitchRegionTrigger3-2_Tips,,"4487.2437,2645.0691,58.118591","0.034899238,0,0,0.99939084"
21,level_021,,SwitchRegionTrigger2-4,MHPlayerSpawnPoint2-4,"5896.0591,4435.4644,51.368969","0.87035567,0,0,0.49242356"
21,level_021,,SwitchRegionTrigger5-4_Tips,,"3940.542,4552.1104,3.8678858","-0.47715873,0,0,0.87881714"
21,level_021,,SwitchRegionTrigger1-2_Tips,,"3400.8232,2101.3628,35.659706","0.99438775,0.042892173,-0.010593894,-0.096130818"
21,level_021,,SwitchRegionTrigger8-7,MHPlayerSpawnPoint8-7,"3482.0781,6921.1567,149.63997","0.74314475,0,0,0.66913074"
21,level_021,,SwitchRegionTrigger2-1_Tips,,"6565.5771,1789.2804,32.021866","0.061048374,0,0,0.99813479"
21,level_021,,SwitchRegionTrigger5-6,MHPlayerSpawnPoint5-6,"1255.1796,5599.853,97.490601","0.043619089,0,0,0.99904823"
21,level_021,,SwitchRegionTrigger8-2,MHPlayerSpawnPoint8-2,"6599.25,1825.2349,32.427647","0.71933985,0,0,0.69465834"
21,level_021,,SwitchRegionTrigger2-3_Tips,,"6537.125,1839.9312,42.39473","0.73727751,0,0,0.67559004"
21,level_021,,SwitchRegionTrigger3-1_Tips,,"4398.2939,2604.0381,58.353561","0.36650106,0,0,0.93041766"
21,level_021,,SwitchRegionTrigger3-5_Tips,,"4439.4395,2677.7568,57.45895","0.99862951,0,0,0.052335918"
21,level_021,,SwitchRegionTrigger4-2,MHPlayerSpawnPoint4-2,"6611.3037,1865.517,32.406242","0.061048757,0,0,0.99813479"
21,level_021,,SwitchRegionTrigger1-6_Tips,,"3336.6875,2086.8416,36.000023","0.84339154,0,0,0.53729951"
21,level_021,,SwitchRegionTrigger7-8,MHPlayerSpawnPoint7-8,"6532.6851,6340.2549,56.108418","-0.20791186,0,0,0.97814757"
21,level_021,,SwitchRegionTrigger1-6,MHPlayerSpawnPoint1-6,"1242.8405,5529.0811,97.462654","0.99813479,0,0,-0.061048381"
21,level_021,,SwitchRegionTrigger6-7_Tips,,"1231.2969,5584.418,97.720665","0.98162723,0,0,-0.19080883"
21,level_021,,SwitchRegionTrigger2-8,MHPlayerSpawnPoint2-8,"6540.2329,6286.9692,51.92524","0.99619478,0,0,-0.087155424"
21,level_021,,SwitchRegionTrigger3-5,MHPlayerSpawnPoint3-5,"3889.6033,4556.7178,3.086165","0.99452186,0,0,-0.1045286"
21,level_021,,SwitchRegionTrigger2-3,MHPlayerSpawnPoint2-3,"4470.9219,2644.6543,58.382229","0.60181493,0,0,0.7986356"
21,level_021,,SwitchRegionTrigger6-5_Tips,,"1262.7618,5615.1597,96.996536","0.24192174,0,0,0.97029579"
21,level_021,,SwitchRegionTrigger5-7_Tips,MHPlayerSpawnPoint5-7,"3453.0178,6866.4507,149.58784","0.9925462,0,0,-0.12186915"
21,level_021,,SwitchRegionTrigger5-4,MHPlayerSpawnPoint5-4,"5833.1714,4451.2451,51.515755","0.82903749,0,0,-0.55919307"
21,level_021,,SwitchRegionTrigger8-2_Tips,,"6534.8257,6275.8296,48.139786","0.29237184,0,0,0.95630473"
21,level_021,,SwitchRegionTrigger1-3_Tips,,"3365.8411,2113.9932,36.892239","0.98628563,0,0,0.16504738"
21,level_021,,SwitchRegionTrigger7-4_Tips,,"3482.1509,6874.4341,149.54494","-0.47715884,0,0,0.87881708"
21,level_021,,SwitchRegionTrigger7-5,MHPlayerSpawnPoint7-5,"3880.7871,4588.5811,2.8097041","0.54463857,0,0,-0.83867085"
21,level_021,,SwitchRegionTrigger6-1_Tips,,"1247.1509,5515.3091,97.321472","-0.27563739,0,0,0.96126169"
21,level_021,,SwitchRegionTrigger6-5,MHPlayerSpawnPoint6-5,"3875.9067,4567.8315,3.0546737","0.75470954,0,0,-0.65605909"
21,level_021,,SwitchRegionTrigger1-2,MHPlayerSpawnPoint1-2,"6565.4141,1803.7275,32.560665","0.99862951,0,0,-0.052335896"
21,level_021,,SwitchRegionTriggerC-1,MHPlayerSpawnPointC-1,"3399.9287,2074.8525,33.867741","0.97236997,0,0,0.23344526"
21,level_021,,SwitchRegionTrigger4-2_Tips,,"5905.1694,4427.8101,50.987259","0.88294768,0,0,0.46947142"
21,level_021,,SwitchRegionTrigger4-5,MHPlayerSpawnPoint4-5,"3928.1013,4559.3535,3.0797219","0.86602545,0,0,0.49999991"
21,level_021,,SwitchRegionTrigger7-6_Tips,,"3401.217,6891.0278,150.54341","0.73135364,0,0,0.68199843"
21,level_021,,SwitchRegionTrigger6-7,MHPlayerSpawnPoint6-7,"3417.8645,6889.2983,149.57841","0.70090938,0,0,-0.71325034"
22,level_022,,SwitchRegionTrigger_0-1_Tips,,"1024.642,953.87146,90.087433","0.95371699,0,0,-0.30070573"
22,level_022,,SwitchRegionTrigger_0-1,MHPlayerSpawnPoint_0-1,"3054.9421,961.1709,94.172585","0.9335804,0,0,-0.35836801"
,my_level,,PlayerRegionSwitch_2_to _0_Tip,,"154.85455,355.37286,52.5","-0.47715884,0,0,0.87881708"
,my_level,,PlayerRegionSwitch_2_to_3,MHPlayerSpawnPoint2_3,"58.309361,247.99164,31.692833","-0.30901694,0,0,0.95105654"
,my_level,,PlayerRegionSwitch_3_to_2,MHPlayerSpawnPoint3,"63.825943,385.41705,50.058754","0.94832361,0,0,-0.31730473"
,my_level,,PlayerRegionSwitch_3_to_2_Tip,,"56.348289,254.84692,29.066982","-0.30901712,0,0,0.95105648"
,my_level,,PlayerRegionSwitch_0_to_2,MHPlayerSpawnPoint0_2,"153.20006,415.20996,49.970745","1,0,0,0"
,my_level,,PlayerRegionSwitch_2_to_3_Tip,,"62.649883,383.10892,52.5","0.95630479,0,0,-0.29237169"
,my_level,,PlayerRegionSwitch_0_to_2_Tip,,"298.19189,295.52118,80","1,0,0,0"
,pvp_01_test,,SwitchRegionTrigger4,MHPlayerSpawnPoint4,"770.3858,378.93521,64.565918","0.68199837,0,0,0.7313537"
,pvp_01_test,,SwitchRegionTrigger7,MHPlayerSpawnPoint7,"714.69763,379.77274,64.563622","0.70710677,0,0,-0.70710683"
,pvp_01_test,,SwitchRegionTrigger3,MHPlayerSpawnPoint3,"770.38556,429.6731,64.57061","0.7547096,0,0,0.65605909"
,pvp_01_test,,SwitchRegionTrigger8,MHPlayerSpawnPoint8,"713.58679,430.67358,64.562508","0.71933985,-0,0,-0.69465834"
,pvp_01_test,,SwitchRegionTrigger5,MHPlayerSpawnPoint5,"724.3725,420.202,64.624809","0.57357651,0,0,-0.819152"
,pvp_01_test,,SwitchRegionTrigger2,MHPlayerSpawnPoint2,"771.58551,410.28015,64.573059","0.68199831,0,0,0.7313537"
,pvp_01_test,,SwitchRegionTrigger6,MHPlayerSpawnPoint6,"713.54889,405.43695,64.576416","0.71325046,0,0,-0.70090926"
,pvp_01_test,,SwitchRegionTrigger1,MHPlayerSpawnPoint1,"761.42694,389.31339,64.59623","0.97029573,0,0,0.24192192"
,pvp_test4,,SwitchRegionTrigger3,MHPlayerSpawnPoint3,"770.35883,429.66864,62.572292","0.74895573,0,0,0.66262007"
,pvp_test4,,SwitchRegionTrigger2,MHPlayerSpawnPoint2,"771.60974,410.29532,62.572292","0.68199837,0,0,0.7313537"
,pvp_test4,,SwitchRegionTrigger1,MHPlayerSpawnPoint4,"770.36053,378.93567,62.572292","0.68199837,0,0,0.7313537"
,pvp_test4,,SwitchRegionTrigger7,MHPlayerSpawnPoint8,"713.59283,430.69232,63.243393","0.71933979,0,0,-0.6946584"
,pvp_test4,,SwitchRegionTrigger8,MHPlayerSpawnPoint5,"724.37677,420.20587,62.53125","0.56640619,0,0,-0.82412624"
,pvp_test4,,SwitchRegionTrigger6,MHPlayerSpawnPoint6,"713.56079,405.4509,63.243393","0.70710671,0,0,-0.70710683"
,pvp_test4,,SwitchRegionTrigger5,MHPlayerSpawnPoint7,"714.70911,379.78967,63.243393","0.70710671,0,0,-0.70710683"
,pvp_test4,,SwitchRegionTrigger4,MHPlayerSpawnPoint1,"761.42065,389.29718,62.53125","0.97437006,0,0,0.22495106"
,standardlevel,,SRT_0_to_1,SRT_0_to_1_Point,"1126.7871,948.60248,20.02392","-0.3173047,0,0,0.94832367"
,testlevel,,SwitchRegionTrigger1,MHPlayerSpawnPoint1,"1347.2715,1084.2347,100","1,0,0,0"
,test_level_1,,SwitchRegionTrigger_0_to_1,MHPlayerSpawnPoint_0_to_1,"287,374,87","0.76604438,0,0,0.64278769"
,test_level_1,,SwitchRegionTrigger7,MHPlayerSpawnPoint1,"128,396,87","0.73727745,0,0,0.6755901"
,test_level_1,,SwitchRegionTrigger3,MHPlayerSpawnPoint_1_to_0,"388,362,87","0.73727745,0,0,-0.6755901"
,test_level_1,,SwitchRegionTrigger4,,"294,378,90","1,0,0,0"
,test_level_1,,SwitchRegionTrigger5,MHPlayerSpawnPoint2,"258,378,87","0.67559016,0,0,-0.73727739"
,test_level_1,,SwitchRegionTrigger2,,"381,363,90","1,0,0,0"
,test_level_1,,SwitchRegionTrigger8,,"254,378,90","1,0,0,0"
,test_level_1,,SwitchRegionTrigger6,,"133,396,90","1,0,0,0"
180101;,village_01,Milard Village,Village01_To_GuildCamp_Tips,,"637.64368,748.93207,147.53998","0.98901588,0,0,-0.14780954"
180201;,village_02,Mezeporta,Teleport_To_MainArea,Teleport_To_Main_AreaPoint,"1337.2423,1185.7333,19.770189","0.63607824,0,0,0.77162457"
