# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,炮击类型,炮击等级,最大弹数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
188006,怪鸟射线,使用大怪鸟素材制作的铳枪，轻便灵巧的火属性特点，是初阶猎人的优选武器。,40,1,ep_qgn_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390017,390017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,-5,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,0,34,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,22,23,,,,2,,,,,2,3,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188007,冰雪壁垒,使用雪狮子王素材制作的铳枪，经过技术改良，使用者只要轻推阀门，恍若登临白王之境。,40,1,ep_xszw_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390017,390017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,2800000,630000,1020000,1820000,2520000,3070000,3300000,3890000,4000000,4000000,4000000,300,0,0,0,0,0,34,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,51,52,53,,,,2,,,,,2,3,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188008,冰雪壁垒,使用雪狮子王素材制作的铳枪，经过技术改良，使用者只要轻推阀门，恍若登临白王之境。,40,1,ep_xszw_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390017,390017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,2900000,960000,1550000,2300000,2700000,3560000,3660000,3860000,4000000,4000000,4000000,300,0,0,0,0,0,34,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,51,52,53,,,,2,,,,,3,2,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188009,冰雪壁垒,使用雪狮子王素材制作的铳枪，经过技术改良，使用者只要轻推阀门，恍若登临白王之境。,40,1,ep_xszw_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390017,390017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,10,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,0,0,0,0,34,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,51,52,53,,,,2,,,,,1,2,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188010,冰雪壁垒,使用雪狮子王素材制作的铳枪，经过技术改良，使用者只要轻推阀门，恍若登临白王之境。,40,1,ep_xszw_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390017,390017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,0,0,0,0,34,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,51,52,53,,,,2,,,,,2,2,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188011,冰雪壁垒,使用雪狮子王素材制作的铳枪，经过技术改良，使用者只要轻推阀门，恍若登临白王之境。,40,1,ep_xszw_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390017,390017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,-5,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,0,0,0,0,34,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,51,52,53,,,,2,,,,,3,2,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188012,足轻阵列,使用镰蟹素材制作的铳枪，锋利的镰铗不但能够造成伤害，而且可以抵挡枪焰的反噬。,40,1,ep_lx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390015,390015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,-5,2800000,630000,1020000,1820000,2520000,3070000,3300000,3890000,4000000,4000000,4000000,300,0,34,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,12,13,,,,2,,,,,3,2,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188013,足轻阵列,使用镰蟹素材制作的铳枪，锋利的镰铗不但能够造成伤害，而且可以抵挡枪焰的反噬。,40,1,ep_lx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390015,390015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,-5,2900000,960000,1550000,2300000,2700000,3560000,3660000,3860000,4000000,4000000,4000000,300,0,34,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,12,13,,,,2,,,,,2,3,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188014,足轻阵列,使用镰蟹素材制作的铳枪，锋利的镰铗不但能够造成伤害，而且可以抵挡枪焰的反噬。,40,1,ep_lx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390015,390015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,5,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,34,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,12,13,,,,2,,,,,3,3,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188015,足轻阵列,使用镰蟹素材制作的铳枪，锋利的镰铗不但能够造成伤害，而且可以抵挡枪焰的反噬。,40,1,ep_lx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390015,390015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,34,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,12,13,,,,2,,,,,1,2,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188016,足轻阵列,使用镰蟹素材制作的铳枪，锋利的镰铗不但能够造成伤害，而且可以抵挡枪焰的反噬。,40,1,ep_lx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390015,390015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,-15,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,34,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,12,13,,,,2,,,,,2,2,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188017,超高压电铳枪,使用电龙素材制作的铳枪，改装了电能发射系统，电压发射幅度显著提升。,40,1,ep_dl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390012,390012,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,5,2800000,630000,1020000,1820000,2520000,3070000,3300000,3890000,4000000,4000000,4000000,300,0,0,0,34,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,32,33,,,,2,,,,,1,3,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188018,超高压电铳枪,使用电龙素材制作的铳枪，改装了电能发射系统，电压发射幅度显著提升。,40,1,ep_dl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390012,390012,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,10,2900000,960000,1550000,2300000,2700000,3560000,3660000,3860000,4000000,4000000,4000000,300,0,0,0,34,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,32,33,,,,2,,,,,2,2,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188019,超高压电铳枪,使用电龙素材制作的铳枪，改装了电能发射系统，电压发射幅度显著提升。,40,1,ep_dl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390012,390012,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,5,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,0,0,34,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,32,33,,,,2,,,,,2,3,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188020,超高压电铳枪,使用电龙素材制作的铳枪，改装了电能发射系统，电压发射幅度显著提升。,40,1,ep_dl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390012,390012,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,0,0,34,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,32,33,,,,2,,,,,2,2,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188021,超高压电铳枪,使用电龙素材制作的铳枪，改装了电能发射系统，电压发射幅度显著提升。,40,1,ep_dl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390012,390012,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,-5,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,0,0,34,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,32,33,,,,2,,,,,3,3,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188022,大回旋击,使用毒怪鸟素材制作的铳枪，炮击装置装配了毒属性，使其不负毒怪鸟之名。,40,1,ep_dgn_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390007,390007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,-5,2800000,630000,1020000,1820000,2520000,3070000,3300000,3890000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,,,,2,,,,,3,3,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188023,大回旋击,使用毒怪鸟素材制作的铳枪，炮击装置装配了毒属性，使其不负毒怪鸟之名。,40,1,ep_dgn_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390007,390007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,15,2900000,960000,1550000,2300000,2700000,3560000,3660000,3860000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,,,,2,,,,,1,2,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188024,大回旋击,使用毒怪鸟素材制作的铳枪，炮击装置装配了毒属性，使其不负毒怪鸟之名。,40,1,ep_dgn_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390007,390007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,-15,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,,,,2,,,,,1,3,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188025,大回旋击,使用毒怪鸟素材制作的铳枪，炮击装置装配了毒属性，使其不负毒怪鸟之名。,40,1,ep_dgn_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390007,390007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,-5,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,,,,2,,,,,2,2,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188026,大回旋击,使用毒怪鸟素材制作的铳枪，炮击装置装配了毒属性，使其不负毒怪鸟之名。,40,1,ep_dgn_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390007,390007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,15,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,,,,2,,,,,1,3,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188027,古怪铳枪,骇狩蛛素材制作的铳枪，鬼面的手盾造型恐怖骇人，传说是奇面族的供奉之物。,40,1,ep_hsz_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390205,390205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,2800000,630000,1020000,1820000,2520000,3070000,3300000,3890000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,,,,2,,,,,2,3,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188028,古怪铳枪,骇狩蛛素材制作的铳枪，鬼面的手盾造型恐怖骇人，传说是奇面族的供奉之物。,40,1,ep_hsz_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390205,390205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,-5,2900000,960000,1550000,2300000,2700000,3560000,3660000,3860000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,,,,2,,,,,1,3,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188029,古怪铳枪,骇狩蛛素材制作的铳枪，鬼面的手盾造型恐怖骇人，传说是奇面族的供奉之物。,40,1,ep_hsz_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390205,390205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,,,,2,,,,,2,2,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188030,古怪铳枪,骇狩蛛素材制作的铳枪，鬼面的手盾造型恐怖骇人，传说是奇面族的供奉之物。,40,1,ep_hsz_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390205,390205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,10,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,,,,2,,,,,3,3,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188031,古怪铳枪,骇狩蛛素材制作的铳枪，鬼面的手盾造型恐怖骇人，传说是奇面族的供奉之物。,40,1,ep_hsz_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390205,390205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,-10,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,,,,2,,,,,1,2,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188032,鸟羽瓦斯喷枪,眠鸟彩羽装置的铳枪，内设强力眠气瓦斯装置，维护时如不慎启动很容易陷入瞌睡的窘境。,40,1,ep_mn_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390014,390014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,175,0,-15,2800000,630000,1020000,1820000,2520000,3070000,3300000,3890000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,3,,,,2,,,,,3,3,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188033,鸟羽瓦斯喷枪,眠鸟彩羽装置的铳枪，内设强力眠气瓦斯装置，维护时如不慎启动很容易陷入瞌睡的窘境。,40,1,ep_mn_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390014,390014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,175,0,-5,2900000,960000,1550000,2300000,2700000,3560000,3660000,3860000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,3,,,,2,,,,,1,2,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188034,鸟羽瓦斯喷枪,眠鸟彩羽装置的铳枪，内设强力眠气瓦斯装置，维护时如不慎启动很容易陷入瞌睡的窘境。,40,1,ep_mn_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390014,390014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,175,0,5,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,3,,,,2,,,,,3,2,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188035,鸟羽瓦斯喷枪,眠鸟彩羽装置的铳枪，内设强力眠气瓦斯装置，维护时如不慎启动很容易陷入瞌睡的窘境。,40,1,ep_mn_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390014,390014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,175,0,0,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,3,,,,2,,,,,3,3,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188036,鸟羽瓦斯喷枪,眠鸟彩羽装置的铳枪，内设强力眠气瓦斯装置，维护时如不慎启动很容易陷入瞌睡的窘境。,40,1,ep_mn_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390014,390014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,175,0,0,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,3,,,,2,,,,,2,3,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188037,近卫铳炮,金毛兽王毛皮裹制的铳枪，火力强劲。选用时下流行的金色，可以令人忽略其他一切缺陷。,40,1,ep_jmsw_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390203,390203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,200,0,10,2800000,630000,1020000,1820000,2520000,3070000,3300000,3890000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,,,,2,,,,,3,2,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188038,近卫铳炮,金毛兽王毛皮裹制的铳枪，火力强劲。选用时下流行的金色，可以令人忽略其他一切缺陷。,40,1,ep_jmsw_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390203,390203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,200,0,5,2900000,960000,1550000,2300000,2700000,3560000,3660000,3860000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,,,,2,,,,,3,3,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188039,近卫铳炮,金毛兽王毛皮裹制的铳枪，火力强劲。选用时下流行的金色，可以令人忽略其他一切缺陷。,40,1,ep_jmsw_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390203,390203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,200,0,-5,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,,,,2,,,,,1,3,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188040,近卫铳炮,金毛兽王毛皮裹制的铳枪，火力强劲。选用时下流行的金色，可以令人忽略其他一切缺陷。,40,1,ep_jmsw_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390203,390203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,200,0,0,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,,,,2,,,,,2,2,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
