# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
178021,束电进化·虹,裹缠电龙皮的长枪，精巧的设计对聚集雷电有着特殊的效果。,40,1,ep_dl_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330012,330012,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,15,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,0,0,34,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,31,32,33,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178022,剧毒枪星,能喷射出剧毒粘液的恐怖之枪，枪口有造雾装置，一旦紫气喷出，冥界之门即缓缓开启。,40,1,ep_dgn_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330007,330007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,5,2800000,630000,1020000,1820000,2520000,3070000,3300000,3890000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178023,剧毒枪星,能喷射出剧毒粘液的恐怖之枪，枪口有造雾装置，一旦紫气喷出，冥界之门即缓缓开启。,40,1,ep_dgn_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330007,330007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,-5,2900000,960000,1550000,2300000,2700000,3560000,3660000,3860000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178024,剧毒枪星,能喷射出剧毒粘液的恐怖之枪，枪口有造雾装置，一旦紫气喷出，冥界之门即缓缓开启。,40,1,ep_dgn_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330007,330007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,0,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178025,剧毒枪星,能喷射出剧毒粘液的恐怖之枪，枪口有造雾装置，一旦紫气喷出，冥界之门即缓缓开启。,40,1,ep_dgn_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330007,330007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,0,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178026,剧毒枪星,能喷射出剧毒粘液的恐怖之枪，枪口有造雾装置，一旦紫气喷出，冥界之门即缓缓开启。,40,1,ep_dgn_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330007,330007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,5,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178027,青鬼钝刺,以骇狩蛛原型试作的长枪，光是盾牌的式样，就足以令猎物心生畏惧。,40,1,ep_hsz_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330205,330205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,-5,2800000,630000,1020000,1820000,2520000,3070000,3300000,3890000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178028,青鬼钝刺,以骇狩蛛原型试作的长枪，光是盾牌的式样，就足以令猎物心生畏惧。,40,1,ep_hsz_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330205,330205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,5,2900000,960000,1550000,2300000,2700000,3560000,3660000,3860000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178029,青鬼钝刺,以骇狩蛛原型试作的长枪，光是盾牌的式样，就足以令猎物心生畏惧。,40,1,ep_hsz_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330205,330205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,-5,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178030,青鬼钝刺,以骇狩蛛原型试作的长枪，光是盾牌的式样，就足以令猎物心生畏惧。,40,1,ep_hsz_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330205,330205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,-15,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178031,青鬼钝刺,以骇狩蛛原型试作的长枪，光是盾牌的式样，就足以令猎物心生畏惧。,40,1,ep_hsz_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330205,330205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178032,眠枪【沓飒】,眠鸟彩羽装饰的长枪，无尽的杀意藏于困顿之中，猎物将被无声的引入死亡。,40,1,ep_mn_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330014,330014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,175,0,5,2800000,630000,1020000,1820000,2520000,3070000,3300000,3890000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178033,眠枪【沓飒】,眠鸟彩羽装饰的长枪，无尽的杀意藏于困顿之中，猎物将被无声的引入死亡。,40,1,ep_mn_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330014,330014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,175,0,15,2900000,960000,1550000,2300000,2700000,3560000,3660000,3860000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178034,眠枪【沓飒】,眠鸟彩羽装饰的长枪，无尽的杀意藏于困顿之中，猎物将被无声的引入死亡。,40,1,ep_mn_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330014,330014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,175,0,0,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178035,眠枪【沓飒】,眠鸟彩羽装饰的长枪，无尽的杀意藏于困顿之中，猎物将被无声的引入死亡。,40,1,ep_mn_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330014,330014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,175,0,0,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178036,眠枪【沓飒】,眠鸟彩羽装饰的长枪，无尽的杀意藏于困顿之中，猎物将被无声的引入死亡。,40,1,ep_mn_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330014,330014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,175,0,-5,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178037,金元突刺,使用金毛兽王素材制成的长枪，完全看不出是枪的造型，实则暗含机括，轻叩变形，冲刺性能十分优良。,40,1,ep_jmsw_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330203,330203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,200,0,0,2800000,630000,1020000,1820000,2520000,3070000,3300000,3890000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178038,金元突刺,使用金毛兽王素材制成的长枪，完全看不出是枪的造型，实则暗含机括，轻叩变形，冲刺性能十分优良。,40,1,ep_jmsw_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330203,330203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,200,0,0,2900000,960000,1550000,2300000,2700000,3560000,3660000,3860000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178039,金元突刺,使用金毛兽王素材制成的长枪，完全看不出是枪的造型，实则暗含机括，轻叩变形，冲刺性能十分优良。,40,1,ep_jmsw_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330203,330203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,200,0,-10,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178040,金元突刺,使用金毛兽王素材制成的长枪，完全看不出是枪的造型，实则暗含机括，轻叩变形，冲刺性能十分优良。,40,1,ep_jmsw_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330203,330203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,200,0,-10,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178041,金元突刺,使用金毛兽王素材制成的长枪，完全看不出是枪的造型，实则暗含机括，轻叩变形，冲刺性能十分优良。,40,1,ep_jmsw_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330203,330203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,200,0,-5,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178042,工坊试作型教学长枪改,工坊使用怪鸟素材试作的教学长枪，教官们最顺手的武器之一。为了降低教学事故，适当减少了攻击威力。,40,1,ep_qgn_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330017,330017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,5,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,0,50,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,21,22,23,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178043,工坊试作型教学长枪改,工坊使用怪鸟素材试作的教学长枪，教官们最顺手的武器之一。为了降低教学事故，适当减少了攻击威力。,40,1,ep_qgn_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330017,330017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,0,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,0,50,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,21,22,23,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178044,工坊试作型教学长枪改,工坊使用怪鸟素材试作的教学长枪，教官们最顺手的武器之一。为了降低教学事故，适当减少了攻击威力。,40,1,ep_qgn_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330017,330017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,0,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,0,50,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,21,22,23,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178045,工坊试作型教学长枪改,工坊使用怪鸟素材试作的教学长枪，教官们最顺手的武器之一。为了降低教学事故，适当减少了攻击威力。,40,1,ep_qgn_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330017,330017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,5,3000000,760000,1350000,1980000,2720000,3280000,3490000,3990000,4000000,4000000,4000000,300,0,0,50,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,21,22,23,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178046,工坊试作型教学长枪改,工坊使用怪鸟素材试作的教学长枪，教官们最顺手的武器之一。为了降低教学事故，适当减少了攻击威力。,40,1,ep_qgn_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330017,330017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,-10,3000000,620000,1170000,1400000,2200000,2800000,3350000,3800000,4000000,4000000,4000000,300,0,0,50,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,21,22,23,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178047,霜劫杵改,使用雪狮子王素材锻造的长枪，枪刃弹出时释放的冰冻之息，仿佛能将时间冻结。,40,1,ep_xszw_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330017,330017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,240,0,5,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,0,0,0,0,50,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,51,52,53,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178048,霜劫杵改,使用雪狮子王素材锻造的长枪，枪刃弹出时释放的冰冻之息，仿佛能将时间冻结。,40,1,ep_xszw_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330017,330017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,240,0,0,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,0,0,0,0,50,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,51,52,53,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178049,霜劫杵改,使用雪狮子王素材锻造的长枪，枪刃弹出时释放的冰冻之息，仿佛能将时间冻结。,40,1,ep_xszw_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330017,330017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,240,0,0,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,0,0,0,0,50,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,51,52,53,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178050,霜劫杵改,使用雪狮子王素材锻造的长枪，枪刃弹出时释放的冰冻之息，仿佛能将时间冻结。,40,1,ep_xszw_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330017,330017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,240,0,0,3000000,760000,1350000,1980000,2720000,3280000,3490000,3990000,4000000,4000000,4000000,300,0,0,0,0,0,50,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,51,52,53,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178051,霜劫杵改,使用雪狮子王素材锻造的长枪，枪刃弹出时释放的冰冻之息，仿佛能将时间冻结。,40,1,ep_xszw_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330017,330017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,240,0,0,3000000,620000,1170000,1400000,2200000,2800000,3350000,3800000,4000000,4000000,4000000,300,0,0,0,0,0,50,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,51,52,53,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178052,镰枪改,以将军镰蟹巨镰锻造的长枪，锋利无比，即使静止也能切断飞虫之羽。,40,1,ep_lx_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330015,330015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,-5,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,50,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,12,13,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178053,镰枪改,以将军镰蟹巨镰锻造的长枪，锋利无比，即使静止也能切断飞虫之羽。,40,1,ep_lx_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330015,330015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,0,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,50,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,12,13,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178054,镰枪改,以将军镰蟹巨镰锻造的长枪，锋利无比，即使静止也能切断飞虫之羽。,40,1,ep_lx_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330015,330015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,0,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,50,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,12,13,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178055,镰枪改,以将军镰蟹巨镰锻造的长枪，锋利无比，即使静止也能切断飞虫之羽。,40,1,ep_lx_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330015,330015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,5,3000000,760000,1350000,1980000,2720000,3280000,3490000,3990000,4000000,4000000,4000000,300,0,50,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,12,13,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178056,镰枪改,以将军镰蟹巨镰锻造的长枪，锋利无比，即使静止也能切断飞虫之羽。,40,1,ep_lx_12,0,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,,330015,330015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,0,3000000,620000,1170000,1400000,2200000,2800000,3350000,3800000,4000000,4000000,4000000,300,0,50,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,12,13,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
