# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,排序参数,强化规则,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
80161,Blast Necklace·V,"""更换了更坚固的瓶身材质，降低了黏菌爆炸对瓶身的损耗，洁白的骨面上没有做任何装饰。\n（穿戴该装备需要角色等级至少20级）""",1,2,prop_gem_29,1,0,3,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80162,Blast Necklace·VI,"""普通技术很难维持黏菌的稳定，制作出的指虎几乎为一次性消耗品。\n（穿戴该装备需要角色等级至少25级）""",1,2,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80163,Blast Necklace·VII,"""黑曜石饰碎龙外壳的主要组成，能够抵御多次的爆炸，简单的切割加工即可完成制作。\n（穿戴该装备需要角色等级至少30级）""",1,2,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80164,Blast Necklace·VIII,"""将黑曜石磨成珠子状，选一颗用用红绳穿过去。\n（穿戴该装备需要角色等级至少35级）""",1,2,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80165,Blast Necklace·IX,"""不止一颗珠子。\n（穿戴该装备需要角色等级至少40级）""",1,3,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80166,Blast Necklace·X,"""珠子表面有着细细的裂纹，但触手光滑。\n（穿戴该装备需要角色等级至少45级）""",1,3,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80167,Blast Necklace·XI,"""与碎龙交战时获得的不知名结晶，能够稳定活跃的黏菌。\n（穿戴该装备需要角色等级至少50级）""",1,4,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80168,Blast Necklace·XII,"""在结晶外面附着了一些黏菌，与皮肤接触的瞬间就会爆炸，经常误伤自己。\n（穿戴该装备需要角色等级至少55级）""",1,4,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80169,Blast Necklace·XIII,"""增加了黏菌量，爆炸的威力增加，但还会误伤自己。\n（穿戴该装备需要角色等级至少120级）""",1,5,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80170,Blast Necklace·XIV,"""增加了大量黏菌，爆炸威力进一步增加，请注意不要对准自己使用。\n（穿戴该装备需要角色等级至少125级）""",1,6,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80171,Blast Necklace·XV,"""通过控制黏菌和其他药草的比例，将即时的爆炸改为了延时爆炸。\n（穿戴该装备需要角色等级至少130级）""",1,7,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80172,Blast Necklace·XVI,"""通过控制黏菌和其他药草的比例，将即时的爆炸改为了延时爆炸，威力不减。\n（穿戴该装备需要角色等级至少135级）""",1,8,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80173,Blast Necklace·XVII,"""增加了定时装置，能够控制爆炸来到的时间。\n（穿戴该装备需要角色等级至少140级）""",1,9,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80174,Blast Necklace·XVIII,"""增加了定时装置，能够控制爆炸来到的时间。\n（穿戴该装备需要角色等级至少145级）""",1,10,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80175,Blast Necklace·XIX,"""通过在瓶中添加黑曜石快增加爆炸后的杀伤面积，哪怕是山头也能将其轰平。\n（穿戴该装备需要角色等级至少150级）""",1,11,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80176,定向爆破·改,"""通过在瓶中添加黑曜石快增加爆炸后的杀伤面积，哪怕是山头也能将其轰平。\n（穿戴该装备需要角色等级至少150级）""",1,12,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80177,爆破工程,"""项链坠上被工匠着意添加了许多装置，大多数人没能弄明白使用方法。\n（穿戴该装备需要角色等级至少150级）""",1,12,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80178,生命之息,"""对呼吸敏感的爆炸装置，呼吸过于急促的话，会提前爆炸。\n（穿戴该装备需要角色等级至少150级）""",1,13,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80179,生命之息·改,"""对呼吸敏感的爆炸装置，呼吸过于急促的话，会提前爆炸。\n（穿戴该装备需要角色等级至少150级）""",1,13,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80180,生命之音,"""心跳的速度决定了爆炸时间，倒计时为零时即刻爆炸。\n（穿戴该装备需要角色等级至少150级）""",1,14,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80181,生命之音·改,"""心跳的速度决定了爆炸时间，倒计时为零时即刻爆炸。\n（穿戴该装备需要角色等级至少150级）""",1,15,prop_gem_29,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,6,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80190,琥珀项链,莉莉为感谢你的帮助而送给你的谢礼，虽然雕刻手工略显笨拙，不过研磨得颇为光润。,18,1,prop_gem_01,1,0,1,2,3,2,2,0,0,1,0,0,5000,0,0,0,0,,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80191,飞行项链,贺菲托雷欧转交给你的谢礼，采用你和他一起制作的飞行器的碎片制成，凝聚着伙伴的思念。,24,1,prop_gem_01,1,0,2,2,3,2,2,0,0,1,0,0,5000,0,0,0,0,,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,1,1,1,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80192,友情木戒,莉莉亲手制作的戒指，用罕见的木材打磨而成，有着非常精巧的手工。,30,2,prop_gem_14,1,0,2,2,3,1,2,0,0,1,0,0,5000,50,0,0,0,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80193,骑士印戒,哨所的年轻骑士西蒙为了感谢你的帮助送给你的礼物。,30,2,prop_gem_14,1,0,2,2,3,1,2,0,0,1,0,0,5000,50,0,0,0,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80194,远古之眼,据说是寻真者才懂得制作方法的珍贵饰品，贺菲送给你以报答你协助他探寻真相。,30,3,prop_gem_14,1,0,3,2,3,1,2,0,0,1,0,0,5000,50,0,0,0,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80201,Fragile Shell Ring,水生类的贝壳制成的戒指，戴起来同样会发出叮叮当当的声响，显得质朴可爱。,15,1,prop_gem_09,1,0,1,2,3,1,2,0,0,1,0,0,2500,50,0,0,0,,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80202,Shell Ring,取蟹壳中的真珠配入戒指中，装饰的效果十分明显。,25,2,prop_gem_09,1,0,2,2,3,1,2,0,0,1,0,0,5000,50,0,0,0,,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80203,Sturdy Shell Ring,河岸边常见的白石，遴选出水波纹路较为清晰的制为扳指，表面覆盖湿润的水气。,30,3,prop_gem_09,1,0,3,2,3,1,2,0,0,1,0,0,7500,50,0,0,0,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80204,Perfect Shell Ring,使用几种常用的矿石晶片拼制而成的手环，色彩斑斓。,35,4,prop_gem_09,1,0,4,2,3,1,2,0,0,1,0,0,10000,50,0,0,0,,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80205,水晶印戒,嵌入纯度较高的光水晶，造型优美，佩戴后明显感到水汽升腾。,40,4,prop_gem_09,1,0,4,2,3,1,2,0,0,1,0,0,12500,50,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80206,辉水晶戒,水滴状的辉水晶，形制小巧，切面很多，只有砥砺技术相当纯属的工匠才有资格锻造。,45,4,prop_gem_09,1,0,4,2,3,1,2,0,0,1,0,0,15000,50,0,0,0,,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80207,激流指环,纯水晶锻造的晶石指环，透光度很高，隐隐可以看到水波流动。,50,4,prop_gem_09,1,0,4,2,3,1,2,0,0,1,0,0,17500,50,0,0,0,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80211,Fragile Lava Ring,火山熔岩块制成的朴拙戒指，雕刻一些火焰式样的简笔画。,15,1,prop_gem_12,1,0,1,2,3,1,2,0,0,1,0,0,2500,50,0,0,0,,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80212,Lava Ring,含有黑色火药草磨成粉末的琥珀，工艺十分先进。,25,2,prop_gem_12,1,0,2,2,3,1,2,0,0,1,0,0,5000,50,0,0,0,,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80213,Sturdy Lava Ring,奇异火纹形状的指针，由各种火山矿石杂锻而成。,30,3,prop_gem_12,1,0,3,2,3,1,2,0,0,1,0,0,7500,50,0,0,0,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80214,Perfect Lava Ring,经过业火炼烧的琉璃指环，戴上就能提升猎人的时髦值。,35,4,prop_gem_12,1,0,4,2,3,1,2,0,0,1,0,0,10000,50,0,0,0,,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80215,燃石之戒,燃石炭煅烧而成的戒指，坚硬无比。表面温度较高，不能过久佩戴，容易灼伤肌肤。,40,4,prop_gem_12,1,0,4,2,3,1,2,0,0,1,0,0,12500,50,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80216,狱炎矿戒,太刀三昧莲华锻生的副产品之二，外表漆黑不起眼，佩戴者一旦燃起狩魂便会烧起熊熊热焰。,45,4,prop_gem_12,1,0,4,2,3,1,2,0,0,1,0,0,15000,50,0,0,0,,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80217,炎魔邪瞳,据说是某种古龙之眼改造而成的戒指，炎火缭绕终年不灭，普通人无法佩戴。,50,4,prop_gem_12,1,0,4,2,3,1,2,0,0,1,0,0,17500,50,0,0,0,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80221,Fragile Light Ring,雷光虫的发光器官制成的指环，虽然很闪亮，但制法残忍遭人诟病。,15,1,prop_gem_11,1,0,1,2,3,1,2,0,0,1,0,0,2500,50,0,0,0,,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
