# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,劲力槽1段,劲力槽2段,附加劲力值,衰减速度,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
208024,龙姬剑斧,,40,1,ep_chl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420021,420021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,5,2000000,440000,820000,1080000,2520000,2840000,3340000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208025,龙姬剑斧,,40,1,ep_chl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420021,420021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,-5,2000000,310000,890000,1380000,2380000,2910000,3540000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208026,龙姬剑斧,,40,1,ep_chl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420021,420021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,0,2500000,910000,1410000,1910000,2470000,3100000,3290000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208027,格林喵喵斧,,40,1,ep_masp031_x,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420559,420559,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,175,0,-5,2000000,610000,1020000,1680000,2170000,2700000,3310000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208028,格林喵喵斧,,40,1,ep_masp031_x,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420559,420559,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,175,0,-5,2300000,970000,1550000,2270000,2640000,2880000,3580000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208029,格林喵喵斧,,40,1,ep_masp031_x,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420559,420559,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,175,0,0,2000000,440000,820000,1080000,2520000,2840000,3340000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208030,格林喵喵斧,,40,1,ep_masp031_x,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420559,420559,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,175,0,-5,2000000,310000,890000,1380000,2380000,2910000,3540000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208031,格林喵喵斧,,40,1,ep_masp031_x,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420559,420559,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,175,0,5,2500000,910000,1410000,1910000,2470000,3100000,3290000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208032,星之键刃,,40,1,ep_nb3_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420013,420013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,200,0,-5,2000000,610000,1020000,1680000,2170000,2700000,3310000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208033,星之键刃,,40,1,ep_nb3_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420013,420013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,200,0,10,2300000,970000,1550000,2270000,2640000,2880000,3580000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208034,星之键刃,,40,1,ep_nb3_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420013,420013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,200,0,-5,2000000,440000,820000,1080000,2520000,2840000,3340000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208035,星之键刃,,40,1,ep_nb3_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420013,420013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,200,0,-5,2000000,310000,890000,1380000,2380000,2910000,3540000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208036,星之键刃,,40,1,ep_nb3_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420013,420013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,200,0,-5,2500000,910000,1410000,1910000,2470000,3100000,3290000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208037,铠斧改,,40,1,ep_kl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420039,420039,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,0,2300000,970000,1550000,2270000,2640000,2880000,3580000,4000000,4000000,4000000,4000000,300,0,0,50,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,21,22,23,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208038,铠斧改,,40,1,ep_kl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420039,420039,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,5,2000000,440000,820000,1080000,2520000,2840000,3340000,4000000,4000000,4000000,4000000,300,0,0,50,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,21,22,23,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208039,铠斧改,,40,1,ep_kl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420039,420039,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,-5,2000000,310000,890000,1380000,2380000,2910000,3540000,4000000,4000000,4000000,4000000,300,0,0,50,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,21,22,23,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208040,铠斧改,,40,1,ep_kl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420039,420039,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,5,2500000,910000,1410000,1910000,2470000,3100000,3290000,4000000,4000000,4000000,4000000,300,0,0,50,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,21,22,23,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208041,铠斧改,,40,1,ep_kl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420039,420039,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,0,2000000,640000,980000,1210000,1970000,2330000,3060000,4000000,4000000,4000000,4000000,300,0,0,50,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,21,22,23,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208042,苍雪斩改,,40,1,ep_xszw_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420017,420017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,5,2300000,970000,1550000,2270000,2640000,2880000,3580000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,50,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,51,52,53,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208043,苍雪斩改,,40,1,ep_xszw_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420017,420017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,5,2000000,440000,820000,1080000,2520000,2840000,3340000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,50,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,51,52,53,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208044,苍雪斩改,,40,1,ep_xszw_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420017,420017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,5,2000000,310000,890000,1380000,2380000,2910000,3540000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,50,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,51,52,53,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208045,苍雪斩改,,40,1,ep_xszw_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420017,420017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,-5,2500000,910000,1410000,1910000,2470000,3100000,3290000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,50,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,51,52,53,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208046,苍雪斩改,,40,1,ep_xszw_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420017,420017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,5,2000000,640000,980000,1210000,1970000,2330000,3060000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,50,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,51,52,53,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208047,将军剑斧改,,40,1,ep_lx_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420015,420015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,-5,2300000,970000,1550000,2270000,2640000,2880000,3580000,4000000,4000000,4000000,4000000,300,0,50,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,11,12,13,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208048,将军剑斧改,,40,1,ep_lx_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420015,420015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,-15,2000000,440000,820000,1080000,2520000,2840000,3340000,4000000,4000000,4000000,4000000,300,0,50,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,11,12,13,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208049,将军剑斧改,,40,1,ep_lx_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420015,420015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,0,2000000,310000,890000,1380000,2380000,2910000,3540000,4000000,4000000,4000000,4000000,300,0,50,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,11,12,13,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208050,将军剑斧改,,40,1,ep_lx_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420015,420015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,-5,2500000,910000,1410000,1910000,2470000,3100000,3290000,4000000,4000000,4000000,4000000,300,0,50,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,11,12,13,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208051,将军剑斧改,,40,1,ep_lx_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420015,420015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,-5,2000000,640000,980000,1210000,1970000,2330000,3060000,4000000,4000000,4000000,4000000,300,0,50,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,11,12,13,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208052,捕雷者改,,40,1,ep_nby_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420073,420073,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,5,2300000,970000,1550000,2270000,2640000,2880000,3580000,4000000,4000000,4000000,4000000,300,0,0,0,50,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,31,32,33,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208053,捕雷者改,,40,1,ep_nby_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420073,420073,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,0,2000000,440000,820000,1080000,2520000,2840000,3340000,4000000,4000000,4000000,4000000,300,0,0,0,50,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,31,32,33,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208054,捕雷者改,,40,1,ep_nby_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420073,420073,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,-5,2000000,310000,890000,1380000,2380000,2910000,3540000,4000000,4000000,4000000,4000000,300,0,0,0,50,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,31,32,33,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208055,捕雷者改,,40,1,ep_nby_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420073,420073,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,-15,2500000,910000,1410000,1910000,2470000,3100000,3290000,4000000,4000000,4000000,4000000,300,0,0,0,50,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,31,32,33,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208056,捕雷者改,,40,1,ep_nby_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420073,420073,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,240,0,5,2000000,640000,980000,1210000,1970000,2330000,3060000,4000000,4000000,4000000,4000000,300,0,0,0,50,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,31,32,33,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208057,龙姬剑斧改,,40,1,ep_chl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420021,420021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,280,0,15,2300000,970000,1550000,2270000,2640000,2880000,3580000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,20,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208058,龙姬剑斧改,,40,1,ep_chl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420021,420021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,280,0,5,2000000,440000,820000,1080000,2520000,2840000,3340000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,20,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208059,龙姬剑斧改,,40,1,ep_chl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420021,420021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,280,0,-10,2000000,310000,890000,1380000,2380000,2910000,3540000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,20,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208060,龙姬剑斧改,,40,1,ep_chl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420021,420021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,280,0,0,2500000,910000,1410000,1910000,2470000,3100000,3290000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,20,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208061,龙姬剑斧改,,40,1,ep_chl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420021,420021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,280,0,-5,2000000,640000,980000,1210000,1970000,2330000,3060000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,20,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208062,格林喵喵斧,,40,1,ep_masp031_x,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420559,420559,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,260,0,15,2300000,970000,1550000,2270000,2640000,2880000,3580000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,20,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208063,格林喵喵斧,,40,1,ep_masp031_x,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420559,420559,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,260,0,-5,2000000,440000,820000,1080000,2520000,2840000,3340000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,20,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208064,格林喵喵斧,,40,1,ep_masp031_x,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420559,420559,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,260,0,5,2000000,310000,890000,1380000,2380000,2910000,3540000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,20,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
