# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,对应技能1ID,点数1,对应技能2ID,点数2,对应技能3ID,点数3,对应技能4ID,点数4,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,镶嵌需求孔数,镶嵌需求装备等级Min,镶嵌需求装备等级Max,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,副本中使用次数,随机狩猎奖励点,解绑道具,解绑道具数量
29196,Anger Jewel [1],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29196,,,1,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29197,Anger Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29197,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29198,Anger Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29198,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29199,Flying Wyvern Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：WyvernHun+1，Protection-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：明王原珠×1  砂岩龙的重壳×2  高级技能珠素材券×15</FONT><BR>""",1,2,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,23,-1,0,0,0,0,0,29199,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29200,Flying Wyvern Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29200,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29201,Flying Wyvern Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29201,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29202,Handicraft Jewel [1],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29202,,,1,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29203,Handicraft Jewel [2],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Handicraft+1，Sharpness-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：修罗原珠×2  魅惑色的刚翼×1  高级技能珠素材券×15</FONT><BR>""",1,3,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1,69,-1,0,0,0,0,0,29203,,,2,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29204,Handicraft Jewel [3],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Handicraft+2，Sharpness-1</FONT><BR><FONT COLOR=\""\#6285C6\"" ></FONT><BR>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2,69,-1,0,0,0,0,0,29204,,,3,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29205,Elder Dragon Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：E.Drgn Hun+1，Protection-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：明王原珠×1  腐朽的厚龙鳞×2  高级技能珠素材券×15</FONT><BR>""",1,2,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,23,-1,0,0,0,0,0,29205,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29206,Elder Dragon Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29206,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29207,Elder Dragon Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29207,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29208,Heat Res Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Heat Cancel+2</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：阳翔原珠×1  沙龙王的刚牙×2     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,0,0,0,0,0,0,0,29208,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29209,Heat Res Jewel [2],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Heat Cancel+5</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：阳翔原珠×1  烈焰的神龙爪×2  高级技能珠素材券×15</FONT><BR>""",1,3,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,5,0,0,0,0,0,0,0,29209,,,2,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29210,Heat Res Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29210,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29211,Evasion Jewel废 [1],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29211,,,1,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29212,Evasion Jewel废 [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29212,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29213,Evasion Jewel废 [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29213,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29214,Leviathan Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：PiscineHun+1，Protection-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：明王原珠×1  沙龙王的大储砂袋×2  高级技能珠素材券×10</FONT><BR>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,23,-1,0,0,0,0,0,29214,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29215,Leviathan Jewel珠 [2],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：PiscineHun+3，Protection-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：明王原珠×1  沙龙王的特等皮×2  高级技能珠素材券×15</FONT><BR>""",1,3,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,3,23,-1,0,0,0,0,0,29215,,,2,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29216,Leviathan Jewel珠 [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29216,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29217,Carapacean Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Carapace H+1，Protection-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：明王原珠×1  尾晶蝎的刚爪×2  高级技能珠素材券×10</FONT><BR>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,23,-1,0,0,0,0,0,29217,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29218,Carapacean Jewel [2],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Carapace H+3，Protection-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：明王原珠×1  灰晶蝎的刚爪×2  高级技能珠素材券×15</FONT><BR>""",1,3,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,3,23,-1,0,0,0,0,0,29218,,,2,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29219,Carapacean Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29219,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29220,Group food Jewel [1],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29220,,,1,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29221,Group food Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29221,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29222,Group food Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29222,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29223,KO Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：KO+1，Stam Recov-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×2  星光的浓汁×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,53,-1,0,0,0,0,0,29223,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29224,KO Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29224,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29225,Fighter Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Spirit+1，Rec Speed-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×2  骇狩蛛的刚爪×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,11,-1,0,0,0,0,0,29225,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29226,Fighter Jewel [2],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Spirit+3，Rec Speed-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×2  战鬼河狸兽的刚爪×1  高级技能珠素材券×15</FONT><BR>""",1,3,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3,11,-1,0,0,0,0,0,29226,,,2,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29227,Toughness Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Resilience+1，Unscathed-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×2  沙雷鸟的特等皮×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,111,-1,0,0,0,0,0,29227,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29228,Toughness Jewel [2],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Resilience+3，Unscathed-2</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×2  独耳黑狼鸟的厚鳞×1  高级技能珠素材券×15</FONT><BR>""",1,3,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,111,-2,0,0,0,0,0,29228,,,2,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29229,Flawless Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Unscathed+1，Rec Speed-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×2  青怪鸟的刚爪×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,11,-1,0,0,0,0,0,29229,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29230,Flawless Jewel [2],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Unscathed+3，Rec Speed-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×2  大野猪王的刚鬃×1  高级技能珠素材券×10</FONT><BR>""",1,3,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,11,-1,0,0,0,0,0,29230,,,2,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29231,Stumble Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Tripping+1，Expert-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×1  雌火龙的刚爪×2  高级技能珠素材券×15</FONT><BR>""",1,2,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,3,-1,0,0,0,0,0,29231,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29232,Thuggery Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Ambush+1，Sense-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×1  沙龙的重鳞×2     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,48,-1,0,0,0,0,0,29232,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29233,Thuggery Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29233,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29234,Fire Res Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Fire Res+1，Water Res-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：水光原珠×1  怪鸟的刚爪×2     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,113,-1,0,0,0,0,0,29234,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29235,Fire Res Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29235,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29236,Water Res Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Water Res+1，Thunder Res-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：水光原珠×1  鬼狩蛛的刚爪×2     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,115,-1,0,0,0,0,0,29236,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29237,Water Res Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29237,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29238,Thunder Res Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Thunder Res+1，Ice Res-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：水光原珠×1  电龙的韧翼×2     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1,117,-1,0,0,0,0,0,29238,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29239,Thunder Res Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29239,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29240,Ice Res Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Ice Res+1，Fire Res-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：水光原珠×1  雪狮子的刚爪×2     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1,114,-1,0,0,0,0,0,29240,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29241,Ice Res Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29241,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29242,Dragon Res Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Dragon Res+1，Poison-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：水光原珠×1  降星之厚龙鳞×2  高级技能珠素材券×10</FONT><BR>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,21,-1,0,0,0,0,0,29242,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
