# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,LV1蓄力,LV2蓄力,LV3蓄力,LV4蓄力,积攒满次数,满槽速度,弓满槽值,箭筒,携带数量,弦韧度,曲射类型1,曲射类型2,曲射类型3,曲射类型4,携带瓶1种类,携带瓶1数量,携带瓶2种类,携带瓶2数量,携带瓶3种类,携带瓶3数量,携带瓶4种类,携带瓶4数量,携带瓶5种类,携带瓶5数量,特殊箭种类1,特殊箭数量1,特殊箭种类2,特殊箭数量2,特殊箭种类3,特殊箭数量3,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
190502,勇士诀·新月,以岩龙素材制成重量非凡的弓，坚硬的弓弦需要极大力量拉开。,35,1,ep_yl_10,0,1,1,2,1,10,2,0,0,1,0,0,161000,1610,0,0,0,,400023,400023,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,1,0,0,10,119,0,-10,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,7,7,3,7,,,1,-1,100,,,地型2级,天型2级,强击瓶,10,毒瓶,10,,,,,,,无惧箭,10,,,,,7,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190503,飓风小子,使用眠鸟素材打造的弓箭，弓身坚硬，弓弦韧性十足，箭矢锐利且轻盈。,35,1,ep_mn_10,0,1,1,2,1,10,2,0,0,1,0,0,161000,1610,0,0,0,,400014,400014,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,1,0,0,10,115,0,7,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,11,7,3,7,,,1,-1,100,,,地型2级,地型3级,强击瓶,10,眠瓶,10,,,,,,,无惧箭,10,,,,,7,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190504,白王弓Ⅰ,使用雪狮子王素材打造的弓箭，射出的箭矢隐约透出呼啸的悲鸣之声。,35,1,ep_xszw_10,0,1,1,2,1,10,2,0,0,1,0,0,161000,1610,0,0,0,,400017,400017,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,1,0,0,10,93,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,25,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,7,3,8,7,,,1,-1,100,,,地型2级,地型2级,毒瓶,10,眠瓶,10,,,,,,,无惧箭,10,,,,,7,51,52,53,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190505,雷界番兵二代目,使用电龙素材打造的弓箭，要注意射击时不要被利齿咬伤。,35,1,ep_dl_10,0,1,1,2,1,10,2,0,0,1,0,0,161000,1610,0,0,0,,400012,400012,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,1,0,0,10,91,0,10,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,25,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,3,11,7,7,,,1,-1,100,,,天型2级,天型2级,强击瓶,10,,,,,,,,,无惧箭,10,,,,,7,31,32,33,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190506,鎏金赤焰,使用星龙素材制作而成的弓箭，是不是很享受那种火花四射的感觉？,35,1,ep_nb3_10,0,1,1,2,1,10,2,0,0,1,0,0,161000,1610,0,0,0,,400013,400013,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,1,0,0,10,117,0,-7,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,3,3,12,7,,,1,-1,100,,,地型2级,地型2级,毒瓶,10,,,,,,,,,无惧箭,10,,,,,7,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190507,蛮王真言,使用金毛兽王素材打造的弓箭，箭矢非常坚硬，在恰当的距离下射击能对敌人造成巨大伤害。,40,2,ep_jmsw_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400203,400203,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,128,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,7,7,11,7,,,1,-1,100,,,天型1级,天型2级,强击瓶,10,毒瓶,10,,,,,,,无惧箭,10,,,,,8,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190508,镰引·穿杨,使用镰蟹素材打造的弓箭，坚硬的甲壳质地使得弓箭本身犹如磐石一般。,40,2,ep_lx_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400015,400015,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,102,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,27,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,3,3,3,7,,,1,-1,100,,,地型1级,地型2级,强击瓶,10,毒瓶,10,麻瓶,10,,,,,无惧箭,10,,,,,8,11,12,13,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190509,蚕食撕裂者,如同骇狩蛛猎食一般张开的弓，能射出使怪物麻痹的特别的箭。,40,2,ep_hsz_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400205,400205,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,126,0,7,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,11,3,7,7,,,1,-1,100,,,天型2级,地型2级,强击瓶,10,麻瓶,10,,,,,,,无惧箭,10,,,,,8,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190510,勇士诀·半月,以岩龙素材制成重量非凡的弓，坚硬的弓弦需要极大力量拉开。,40,2,ep_yl_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400023,400023,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,135,0,-15,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,7,7,3,7,,,1,-1,100,,,地型2级,天型2级,强击瓶,10,毒瓶,10,,,,,,,无惧箭,10,,,,,8,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190511,荒漠野马,使用沙雷鸟素材制作的强力弓，攻击能力属于上乘，是进阶猎人狩猎的不错选择。,40,2,ep_sln_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400009,400009,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,128,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,10,11,12,7,,,1,-1,100,,,地型2级,天型2级,强击瓶,10,麻瓶,10,,,,,,,无惧箭,10,,,,,8,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190512,飓风勇士,使用眠鸟素材打造的弓箭，弓身坚硬，弓弦韧性十足，箭矢锐利且轻盈。,40,2,ep_mn_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400014,400014,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,126,0,7,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,11,7,3,7,,,1,-1,100,,,地型2级,地型3级,强击瓶,10,眠瓶,10,,,,,,,无惧箭,10,,,,,8,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190513,白王弓Ⅱ,使用雪狮子王素材打造的弓箭，射出的箭矢隐约透出呼啸的悲鸣之声。,40,2,ep_xszw_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400017,400017,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,102,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,28,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,7,3,8,7,,,1,-1,100,,,地型2级,地型2级,毒瓶,10,眠瓶,10,,,,,,,无惧箭,10,,,,,8,51,52,53,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190514,鸟姬【罡风】β,使用青怪鸟素材打造的弓箭，设计结构与大怪鸟弓相似，但质地要更上一层楼。,40,2,ep_qgn_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400202,400202,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,104,0,-7,0,0,0,0,0,0,0,0,0,0,0,300,0,0,27,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,6,11,4,7,,,1,-1,100,,,天型2级,天型2级,强击瓶,10,毒瓶,10,眠瓶,10,,,,,无惧箭,10,,,,,8,21,22,23,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190515,猛毒镰弓继承者,使用紫毒鸟素材打造的弓，从开始打造的时刻起就要小心素材上的剧毒。,40,2,ep_zdn_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400204,400204,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,128,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,6,7,12,7,,,1,-1,100,,,天型2级,地型2级,强击瓶,10,毒瓶,10,,,,,,,无惧箭,10,,,,,8,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190516,雷界番兵三代目,使用电龙素材打造的弓箭，要注意射击时不要被利齿咬伤。,40,2,ep_dl_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400012,400012,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,100,0,10,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,27,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,3,11,7,7,,,1,-1,100,,,天型2级,天型2级,强击瓶,10,,,,,,,,,无惧箭,10,,,,,8,31,32,33,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190517,十万吨鎏金赤焰,使用星龙素材制作而成的弓箭，是不是很享受那种火花四射的感觉？,40,2,ep_nb3_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400013,400013,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,128,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,3,3,12,7,,,1,-1,100,,,地型2级,地型2级,毒瓶,10,,,,,,,,,无惧箭,10,,,,,8,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190518,蛮王圣典,使用金毛兽王素材打造的弓箭，箭矢非常坚硬，在恰当的距离下射击能对敌人造成巨大伤害。,45,2,ep_jmsw_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400203,400203,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,140,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,7,7,11,7,,,1,-1,100,,,天型1级,天型2级,强击瓶,10,毒瓶,10,,,,,,,无惧箭,10,,,,,9,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190519,镰引·射日,使用镰蟹素材打造的弓箭，坚硬的甲壳质地使得弓箭本身犹如磐石一般。,45,2,ep_lx_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400015,400015,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,112,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,30,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,3,3,3,7,,,1,-1,100,,,地型1级,地型2级,强击瓶,10,毒瓶,10,麻瓶,10,,,,,无惧箭,10,,,,,9,11,12,13,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190520,蚕食毁灭者,如同骇狩蛛猎食一般张开的弓，能射出使怪物麻痹的特别的箭。,45,2,ep_hsz_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400205,400205,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,137,0,10,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,11,3,7,7,,,1,-1,100,,,天型2级,地型2级,强击瓶,10,麻瓶,10,,,,,,,无惧箭,10,,,,,9,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190521,勇士诀·满月,以岩龙素材制成重量非凡的弓，坚硬的弓弦需要极大力量拉开。,45,2,ep_yl_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400023,400023,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,147,0,-15,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,7,7,3,7,,,1,-1,100,,,地型2级,天型2级,强击瓶,10,毒瓶,10,,,,,,,无惧箭,10,,,,,9,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190522,荒漠流浪者,使用沙雷鸟素材制作的强力弓，攻击能力属于上乘，是进阶猎人狩猎的不错选择。,45,2,ep_sln_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400009,400009,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,144,0,-10,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,10,11,12,7,,,1,-1,100,,,地型2级,天型2级,强击瓶,10,麻瓶,10,,,,,,,无惧箭,10,,,,,9,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190523,飓风英雄,使用眠鸟素材打造的弓箭，弓身坚硬，弓弦韧性十足，箭矢锐利且轻盈。,45,2,ep_mn_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400014,400014,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,138,0,7,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,11,7,3,7,,,1,-1,100,,,地型2级,地型3级,强击瓶,10,眠瓶,10,,,,,,,无惧箭,10,,,,,9,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190524,白王弓Ⅲ,使用雪狮子王素材打造的弓箭，射出的箭矢隐约透出呼啸的悲鸣之声。,45,2,ep_xszw_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400017,400017,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,112,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,31,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,7,3,8,7,,,1,-1,100,,,地型2级,地型2级,毒瓶,10,眠瓶,10,,,,,,,无惧箭,10,,,,,9,51,52,53,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190525,鸟姬【罡风】γ,使用青怪鸟素材打造的弓箭，设计结构与大怪鸟弓相似，但质地要更上一层楼。,45,2,ep_qgn_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400202,400202,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,115,0,-10,0,0,0,0,0,0,0,0,0,0,0,300,0,0,29,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,6,11,4,7,,,1,-1,100,,,天型2级,天型2级,强击瓶,10,毒瓶,10,眠瓶,10,,,,,无惧箭,10,,,,,9,21,22,23,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190526,猛毒镰弓复仇者,使用紫毒鸟素材打造的弓，从开始打造的时刻起就要小心素材上的剧毒。,45,2,ep_zdn_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400204,400204,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,140,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,6,7,12,7,,,1,-1,100,,,天型2级,地型2级,强击瓶,10,毒瓶,10,,,,,,,无惧箭,10,,,,,9,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190527,雷界番兵四代目,使用电龙素材打造的弓箭，要注意射击时不要被利齿咬伤。,45,2,ep_dl_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400012,400012,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,109,0,10,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,30,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,3,11,7,7,,,1,-1,100,,,天型2级,天型2级,强击瓶,10,,,,,,,,,无惧箭,10,,,,,9,31,32,33,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190528,百万吨鎏金赤焰,使用星龙素材制作而成的弓箭，是不是很享受那种火花四射的感觉？,45,2,ep_nb3_10,0,1,1,2,1,10,2,0,0,1,0,0,280000,2800,0,0,0,,400013,400013,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,138,0,7,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,3,3,12,7,,,1,-1,100,,,地型2级,地型2级,毒瓶,10,,,,,,,,,无惧箭,10,,,,,9,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190529,鸟姬改,使用青怪鸟素材打造的弓箭，设计结构与大怪鸟弓相似，但质地要更上一层楼。,20,1,ep_qgn_10,0,1,1,2,1,10,2,0,0,1,0,0,34000,340,0,0,0,,400202,400202,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,1,0,0,10,69,0,7,0,0,0,0,0,0,0,0,0,0,0,300,0,0,19,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,6,11,3,8,,,1,-1,100,,,天型1级,天型2级,强击瓶,10,麻瓶,10,,,,,,,无惧箭,10,,,,,4,21,22,23,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190530,蚕食猎弓,如同骇狩蛛猎食一般张开的弓，能射出使怪物麻痹的特别的箭。,30,1,ep_hsz_10,0,1,1,2,1,10,2,0,0,1,0,0,94000,940,0,0,0,,400205,400205,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,1,0,0,10,103,0,7,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,11,3,7,6,,,1,-1,100,,,天型2级,地型2级,强击瓶,10,麻瓶,10,,,,,,,无惧箭,10,,,,,6,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190531,镰引壹,使用镰蟹素材打造的弓箭，坚硬的甲壳质地使得弓箭本身犹如磐石一般。,40,2,ep_lx_10,0,1,1,2,1,10,2,0,0,1,0,0,300000,3000,0,0,0,,400015,400015,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,102,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,27,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,3,3,3,8,,,1,-1,100,,,地型1级,地型2级,强击瓶,10,毒瓶,10,麻瓶,10,,,,,无惧箭,10,,,,,8,11,12,13,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190532,梦魇弓沙乌克,具有特殊致眠作用的弓箭，狩猎怪物时具有奇效。,50,3,ep_mn_10,0,1,1,2,1,10,2,0,0,1,0,0,500000,5000,0,0,0,,400211,400211,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,151,0,7,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,11,8,4,4,,,1,-1,100,,,地型2级,地型3级,强击瓶,10,眠瓶,10,接击瓶,10,,,,,无惧箭,10,,,,,10,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190533,迅沙猎弓,使用沙龙王素材打造的弓，弓的威力实属上乘。,15,1,ep_slw_10,0,1,1,2,1,10,2,0,0,1,0,0,21000,210,0,0,0,,400011,400011,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,1,0,0,10,80,0,-7,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,6,7,2,8,,,1,-1,100,,,地型1级,地型1级,强击瓶,10,,,,,,,,,无惧箭,10,,,,,3,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
