# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,副本中使用次数,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,随机狩猎奖励点,解绑道具,解绑道具数量
40051,∞ Guru Whetstone【G】,"""<FONT COLOR=\""\#68A16A\"" >使用：恢复武器锋利度，并提高30%武器会心概率。\n效果持续时间：5分钟\n武器试练中无法使用</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：发明调和</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">每场狩猎重置可使用次数，与无尽宗师砥石共享携带上限</FONT>""",6,1,mart_whetstone2_G_inf,1,0,1,1,4,2,0,1,1,0,1,20,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,-1,0,1,6,0,0,200400001,增加锋利度,2000000,0,0,获得BUFF,14000012,0,0,指定关卡中不可使用,140801.140802.140803.140804.140805.140806.140807.140808.140809.140810.140302,0,0,0,0,0,0,0,40051,,2,,,,,,,,,,,,,,,,,,,,,,,,
40052,Guru Whetstone,"""<FONT COLOR=\""\#68A16A\"" >使用：恢复武器锋利度，并提高30%武器会心概率。\n效果持续时间：5分钟\n武器试练中无法使用</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,1,mart_whetstone2,1,0,1,1,4,2,0,0,999,0,1,20,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,1,,0,0,200400001,增加锋利度,2000000,0,0,获得BUFF,14000012,0,0,指定关卡中不可使用,140801.140802.140803.140804.140805.140806.140807.140808.140809.140810.140302,0,0,0,0,0,0,0,40052,,2,,,,,,,,,,,,,,,,,,,,,,,,
40053,∞ Guru Whetsone,"""<FONT COLOR=\""\#68A16A\"" >使用：恢复武器锋利度，并提高30%武器会心概率。\n效果持续时间：5分钟\n武器试练中无法使用</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：发明调和</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">每场狩猎重置可使用次数，与无尽宗师砥石【G】共享携带上限</FONT>""",5,1,mart_whetstone2_inf,1,0,1,1,4,2,0,1,1,0,1,20,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,-1,0,1,3,0,0,200400001,增加锋利度,2000000,0,0,获得BUFF,14000012,0,0,指定关卡中不可使用,140801.140802.140803.140804.140805.140806.140807.140808.140809.140810.140302,0,0,0,0,0,0,0,40051,,2,,,,,,,,,,,,,,,,,,,,,,,,
40054,回复药GG LV1,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_medcine_extra,1,0,1,1,1,2,0,0,999,0,1,20,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,1,,0,0,200100016,恢复生命,30,0,0,获得BUFF,14000013,0,0,指定关卡中不可使用,140302,0,0,0,0,0,0,0,40054,,1,,,,,,,,,,,,,,,,,,,,,,,,
40055,回复药GG LV2,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_medcine_extra,1,0,1,1,1,2,0,0,999,0,1,20,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,1,,0,0,200100016,恢复生命,30,0,0,获得BUFF,14000014,0,0,指定关卡中不可使用,140302,0,0,0,0,0,0,0,40055,,1,,,,,,,,,,,,,,,,,,,,,,,,
40056,回复药GG LV3,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_medcine_extra,1,0,1,1,1,2,0,0,999,0,1,20,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,1,,0,0,200100016,恢复生命,30,0,0,获得BUFF,14000015,0,0,指定关卡中不可使用,140302,0,0,0,0,0,0,0,40056,,1,,,,,,,,,,,,,,,,,,,,,,,,
40057,Super BBQ,"""<FONT COLOR=\""\#68A16A\"" >Use：Increases stamina by 50 points, and improves natural regeneration speed. Duration：5 Minutes</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Stamina Enchanced Spices</FONT>""",1,1,mart_meat,1,0,1,1,2,2,0,0,999,0,1,20,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,1,,0,0,200100016,恢复耐力,50,0,0,获得BUFF,14000016,0,0,增加耐力上限,50,0,0,指定关卡中不可使用,140302,0,0,0,40057,,2,,,,,,,,,,,,,,,,,,,,,,,,
40058,龙怒药剂LV1,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_medcine_red,1,0,1,1,1,2,0,0,999,0,1,20,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,1,,0,0,200100016,获得BUFF,14000017,0,0,0,0,0,0,指定关卡中不可使用,140302,0,0,0,0,0,0,0,40058,,1,,,,,,,,,,,,,,,,,,,,,,,,
40059,龙怒药剂LV2,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_medcine_red,1,0,1,1,1,2,0,0,999,0,1,20,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,1,,0,0,200100016,获得BUFF,14000018,0,0,0,0,0,0,指定关卡中不可使用,140302,0,0,0,0,0,0,0,40059,,1,,,,,,,,,,,,,,,,,,,,,,,,
40060,龙怒药剂LV3,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_medcine_red,1,0,1,1,1,2,0,0,999,0,1,20,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,1,,0,0,200100016,获得BUFF,14000019,0,0,0,0,0,0,指定关卡中不可使用,140302,0,0,0,0,0,0,0,40060,,1,,,,,,,,,,,,,,,,,,,,,,,,
40061,龙怒药剂LV4,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_medcine_red,1,0,1,1,1,2,0,0,999,0,1,20,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,1,,0,0,200100016,获得BUFF,14000020,0,0,0,0,0,0,指定关卡中不可使用,140302,0,0,0,0,0,0,0,40061,,1,,,,,,,,,,,,,,,,,,,,,,,,
40062,Megaphone,"""<FONT COLOR=\""\#68A16A\"" >Use：After using, you can send messages to all online players in the same channel.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Channel Advertisement</FONT>""",1,1,mart_horn_01,1,0,1,1,13,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40062,,4,,,,,,,,,,,,,,,,,,,,,,,,
40063,World Megaphone,"""<FONT COLOR=\""\#68A16A\"" >Use：After using, you can send messages to all online players in the same server.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Server Advertisement</FONT>""",1,1,mart_horn_02,1,0,1,1,13,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40063,,4,,,,,,,,,,,,,,,,,,,,,,,,
40064,预留喇叭1,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,item_icon_01,1,0,1,1,13,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40064,,4,,,,,,,,,,,,,,,,,,,,,,,,
40065,预留喇叭2,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,item_icon_01,1,0,1,1,13,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40065,,4,,,,,,,,,,,,,,,,,,,,,,,,
40066,预留喇叭3,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,item_icon_01,1,0,1,1,13,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40066,,4,,,,,,,,,,,,,,,,,,,,,,,,
40067,9朵玫瑰,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,item_icon_01,1,0,1,1,17,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,情人节玫瑰,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40067,,4,,,,,,,,,,,,,,,,,,,,,,,,
40068,99朵玫瑰,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,item_icon_01,1,0,1,1,17,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,情人节玫瑰,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40068,,4,,,,,,,,,,,,,,,,,,,,,,,,
40069,999朵玫瑰,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,item_icon_01,1,0,1,1,17,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,情人节玫瑰,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40069,,4,,,,,,,,,,,,,,,,,,,,,,,,
40070,9999朵玫瑰,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,item_icon_01,1,0,1,1,17,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,情人节玫瑰,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40070,,4,,,,,,,,,,,,,,,,,,,,,,,,
40071,花火.雉,"""<FONT COLOR=\""\#68A16A\"" >Use：能够在 Day空中绽放出犹如雉鸡尾羽一般绚丽的烟花。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">烟花道具</FONT>""",1,1,mart_firework1_small,1,0,1,1,18,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,节日礼花,1,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40071,,4,,,,,,,,,,,,,,,,,,,,,,,,
40072,花火.凰,"""<FONT COLOR=\""\#68A16A\"" >Use：能够在 Day空中绽放出犹如凤凰浴火一般璀璨夺目的烟花。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">烟花道具</FONT>""",1,1,mart_firework1_middle,1,0,1,1,18,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,节日礼花,2,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40072,,4,,,,,,,,,,,,,,,,,,,,,,,,
40073,节 day 礼花3,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_firework1_big,1,0,1,1,18,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,节日礼花,3,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40073,,4,,,,,,,,,,,,,,,,,,,,,,,,
40074,节 day 礼花4,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,item_icon_01,1,0,1,1,18,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,节日礼花,1,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40074,,4,,,,,,,,,,,,,,,,,,,,,,,,
40075,节 day 礼花5,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,item_icon_01,1,0,1,1,18,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,节日礼花,2,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40075,,4,,,,,,,,,,,,,,,,,,,,,,,,
40076,节 day 礼花6,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,item_icon_01,1,0,1,1,18,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,节日礼花,3,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40076,,4,,,,,,,,,,,,,,,,,,,,,,,,
40077,节 day 礼花7,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,item_icon_01,1,0,1,1,18,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,节日礼花,1,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40077,,4,,,,,,,,,,,,,,,,,,,,,,,,
40078,节 day 礼花8,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,item_icon_01,1,0,1,1,18,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,节日礼花,2,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40078,,4,,,,,,,,,,,,,,,,,,,,,,,,
40079,节 day 礼花9,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,item_icon_01,1,0,1,1,18,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,节日礼花,3,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40079,,4,,,,,,,,,,,,,,,,,,,,,,,,
40080,节 day 礼花10,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,item_icon_01,1,0,1,1,18,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,节日礼花,1,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40080,,4,,,,,,,,,,,,,,,,,,,,,,,,
40081,VIP Member Card(3 Day),"""<FONT COLOR=\""\#68A16A\"" >Use：3 Day VIP Member</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">使用后可获得3 Day VIP Member超值服务，VIP等级越高，可享有的功能权限越多。</FONT>""",1,1,mart_vip,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,1,3,0,增加VIP成长值,0,0,0,0,0,0,0,0,0,0,0,0,40081,,4,,,,,,,,,,,,,,,,,,,,,,,,
40082,VIP Member Card(7 Day),"""<FONT COLOR=\""\#68A16A\"" >Use：7 Day VIP Member</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">使用后可获得7 Day VIP Member超值服务，VIP等级越高，可享有的功能权限越多。</FONT>""",1,1,mart_vip,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,1,7,0,增加VIP成长值,0,0,0,0,0,0,0,0,0,0,0,0,40082,,4,,,,,,,,,,,,,,,,,,,,,,,,
40083,VIP Member Card(30 Day),"""<FONT COLOR=\""\#68A16A\"" >Use：30 Day VIP Member</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">使用后可获得30 Day VIP Member超值服务，以及50点VIP成长值。VIP等级越高，可享有的功能权限越多。</FONT>""",1,1,mart_vip,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,1,30,0,增加VIP成长值,50,0,0,0,0,0,0,0,0,0,0,0,40083,,4,,,,,,,,,,,,,,,,,,,,,,,,
40084,VIP Member Card(90 Day),"""<FONT COLOR=\""\#68A16A\"" >Use：90 Day VIP Member</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">使用后可获得90 Day VIP Member超值服务，以及170点VIP成长值。VIP等级越高，可享有的功能权限越多。</FONT>""",1,1,mart_vip,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,1,90,0,增加VIP成长值,170,0,0,0,0,0,0,0,0,0,0,0,40084,,4,,,,,,,,,,,,,,,,,,,,,,,,
40085,VIP Member Card(360 Day),"""<FONT COLOR=\""\#68A16A\"" >Use：360 Day VIP Member</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">使用后可获得360 Day VIP Member超值服务，以及750点VIP成长值。VIP等级越高，可享有的功能权限越多。</FONT>""",1,1,mart_vip2,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,1,360,0,增加VIP成长值,750,0,0,0,0,0,0,0,0,0,0,0,40085,,4,,,,,,,,,,,,,,,,,,,,,,,,
40086,VIP Basis Member Card,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_vip2,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,1,15,0,增加VIP成长值,0,0,0,0,0,0,0,0,0,0,0,0,40086,,4,,,,,,,,,,,,,,,,,,,,,,,,
40087,VIP Basis Member Card,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_vip2,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,1,30,0,增加VIP成长值,40,0,0,0,0,0,0,0,0,0,0,0,40087,,4,,,,,,,,,,,,,,,,,,,,,,,,
40088,VIP Basis Member Card,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_vip2,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,1,365,0,增加VIP成长值,750,0,0,0,0,0,0,0,0,0,0,0,40088,,4,,,,,,,,,,,,,,,,,,,,,,,,
40089,VIP Basis Member Card,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_vip3,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,1,3,0,增加VIP成长值,0,0,0,0,0,0,0,0,0,0,0,0,40089,,4,,,,,,,,,,,,,,,,,,,,,,,,
40090,VIP Basis Member Card,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_vip3,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,1,15,0,增加VIP成长值,0,0,0,0,0,0,0,0,0,0,0,0,40090,,4,,,,,,,,,,,,,,,,,,,,,,,,
40091,VIP Basis Member Card,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_vip3,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,1,30,0,增加VIP成长值,40,0,0,0,0,0,0,0,0,0,0,0,40091,,4,,,,,,,,,,,,,,,,,,,,,,,,
40092,VIP Basis Member Card,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_vip3,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,1,365,0,增加VIP成长值,750,0,0,0,0,0,0,0,0,0,0,0,40092,,4,,,,,,,,,,,,,,,,,,,,,,,,
40093,VIP Member Card,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_vip,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,,90000,0,增加VIP成长值,0,0,0,0,0,0,0,0,0,0,0,0,40093,,4,,,,,,,,,,,,,,,,,,,,,,,,
40094,VIP Member Card,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_vip,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,,90000,0,增加VIP成长值,0,0,0,0,0,0,0,0,0,0,0,0,40094,,4,,,,,,,,,,,,,,,,,,,,,,,,
40095,VIP Member Card,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_vip,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,,90000,0,增加VIP成长值,0,0,0,0,0,0,0,0,0,0,0,0,40095,,4,,,,,,,,,,,,,,,,,,,,,,,,
40096,VIP Member Card,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_vip,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,,90000,0,增加VIP成长值,0,0,0,0,0,0,0,0,0,0,0,0,40096,,4,,,,,,,,,,,,,,,,,,,,,,,,
40097,VIP Member Card,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_vip,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,,90000,0,增加VIP成长值,0,0,0,0,0,0,0,0,0,0,0,0,40097,,4,,,,,,,,,,,,,,,,,,,,,,,,
40098,VIP Member Card,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_vip,1,0,1,1,1,2,0,0,1,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,增加会员时长,,90000,0,增加VIP成长值,0,0,0,0,0,0,0,0,0,0,0,0,40098,,4,,,,,,,,,,,,,,,,,,,,,,,,
40099,Cat Ticket,"""<FONT COLOR=\""\#68A16A\"" >Summon a cat cart after the normal limit has been reached</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Even if you run out of the normal cat carts in the hunting field, you can summon extra cat carts through the cat revive ticket.</FONT>""",1,1,mart_catticket,1,0,1,1,1,2,0,0,999,0,1,20,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40099,,4,,,,,,,,,,,,,,,,,,,,,,,,
40100,Admission Book,"""<FONT COLOR=\""\#68A16A\"" >Used to expand warehouse capacity</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Black hearted Ken, for a price he will always have room for your items.</FONT>""",1,1,mart_storehouse_ticket,1,0,1,1,0,2,0,0,999,0,1,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40100,,4,202,,,,,,,,,,,,,,,,,,,,,,,
40101,高级仓容扩展道具2,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_storehouse_ticket,1,0,1,1,0,2,0,0,999,0,1,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40101,,4,,,,,,,,,,,,,,,,,,,,,,,,
40102,高级仓容扩展道具3,"""<FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,mart_storehouse_ticket,1,0,1,1,0,2,0,0,999,0,1,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40102,,4,,,,,,,,,,,,,,,,,,,,,,,,
